Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201804,01,3,6,Alabama,1282,1282,278153,5,10,729,2,8,500,2,53,11470,983,983,214313,3,6,330,2,8,500,1,12,750
201804,02,4,9,Alaska,106,106,31693,3,6,1034,1,4,695,1,13,2055,20,20,5548,3,6,1034,0,0,0,0,0,0
201804,04,4,8,Arizona,2913,2913,745400,26,52,5055,4,12,2093,41,1284,175541,2443,2443,620783,24,48,4578,3,9,1703,17,1073,148320
201804,05,3,7,Arkansas,703,703,147419,13,26,2139,7,24,1361,10,335,38938,538,538,116184,9,18,1573,2,7,470,6,273,34777
201804,06,4,9,California,5597,5597,1598896,109,218,35765,63,214,50362,164,4107,736643,4683,4683,1318433,94,188,29445,56,191,45826,123,3392,614012
201804,08,4,8,Colorado,2514,2514,715518,7,14,2492,20,72,13798,69,1072,127499,2356,2356,671578,6,12,2168,18,66,12903,54,959,115544
201804,09,1,1,Connecticut,191,191,65819,3,6,1642,1,3,373,8,90,9149,155,155,52693,2,4,1350,1,3,373,3,65,7393
201804,10,3,5,Delaware,458,458,60655,6,12,1043,0,0,0,8,62,5002,339,339,49626,6,12,1043,0,0,0,4,25,2295
201804,11,3,5,District of Columbia,11,11,2600,5,10,1215,0,0,0,4,42,4594,11,11,2600,5,10,1215,0,0,0,4,42,4594
201804,12,3,5,Florida,8920,8920,2125807,64,128,16302,29,100,16526,115,4645,458367,7916,7916,1854106,59,118,15233,23,79,11606,90,3970,382578
201804,13,3,5,Georgia,3834,3834,827568,4,8,1801,3,10,1449,25,619,81293,3074,3074,660924,3,6,1267,1,4,1143,18,455,65675
201804,15,4,9,Hawaii,178,178,61717,3,6,1773,1,4,948,2,77,13032,77,77,27311,3,6,1773,1,4,948,1,6,1394
201804,16,4,8,Idaho,1001,1001,223596,7,14,1634,7,23,1609,6,79,11132,848,848,190089,6,12,1210,5,16,1154,4,53,7984
201804,17,2,3,Illinois,974,974,249796,15,30,5524,15,48,9915,32,933,44703,683,683,180535,11,22,4433,14,45,9644,21,819,31158
201804,18,2,3,Indiana,1640,1640,438531,14,28,3128,1,3,578,18,674,107335,1471,1471,401558,10,20,2152,1,3,578,11,609,101806
201804,19,2,4,Iowa,782,782,183762,28,56,8861,4,13,2260,7,443,45204,610,610,157687,28,56,8861,4,13,2260,5,417,42621
201804,20,2,4,Kansas,656,656,136934,11,22,2213,3,11,1670,8,103,8825,434,434,82038,0,0,0,0,0,0,3,40,3466
201804,21,3,6,Kentucky,854,854,205792,27,54,7550,3,11,1150,38,850,132759,682,682,176867,26,52,7437,3,11,1150,33,766,126664
201804,22,3,7,Louisiana,1439,1439,294726,9,18,1853,2,7,861,2,16,3286,824,824,171073,1,2,130,0,0,0,0,0,0
201804,23,1,1,Maine,309,309,68689,5,10,973,0,0,0,3,24,1491,159,159,38379,4,8,650,0,0,0,2,18,1011
201804,24,3,5,Maryland,1168,1168,254377,0,0,0,0,0,0,15,387,39200,1156,1156,251551,0,0,0,0,0,0,15,387,39200
201804,25,1,1,Massachusetts,601,601,183951,35,70,9154,5,15,3382,19,127,20149,377,377,106675,28,56,7267,3,9,2500,4,31,4390
201804,26,2,3,Michigan,1817,1817,459732,8,16,2911,18,69,11006,23,227,26977,1283,1283,338457,6,12,2453,16,63,10160,9,66,11234
