Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201807,01,3,6,Alabama,1158,1158,238424,2,4,686,1,4,560,10,112,15236,834,834,166587,0,0,0,0,0,0,6,35,2511
201807,02,4,9,Alaska,114,114,32732,3,6,773,1,3,521,1,10,1581,18,18,3467,1,2,216,0,0,0,0,0,0
201807,04,4,8,Arizona,2823,2823,743372,24,48,5905,3,12,1306,71,1626,173040,2306,2306,601929,23,46,5666,3,12,1306,48,1443,149329
201807,05,3,7,Arkansas,632,632,136636,20,40,4852,16,61,8162,4,41,2823,462,462,108266,16,32,4271,12,47,7410,0,0,0
201807,06,4,9,California,5894,5894,1825597,75,150,29978,26,80,15885,148,3373,566600,4681,4681,1457478,66,132,26413,19,59,11482,105,2711,454432
201807,08,4,8,Colorado,2670,2670,728022,30,60,14211,7,25,4280,31,528,61745,2396,2396,649177,29,58,13828,4,14,3057,22,454,50911
201807,09,1,1,Connecticut,300,300,99951,2,4,799,0,0,0,11,190,22695,237,237,69037,1,2,507,0,0,0,4,132,12826
201807,10,3,5,Delaware,446,446,56483,3,6,559,0,0,0,3,47,1482,443,443,55848,3,6,559,0,0,0,2,34,1142
201807,11,3,5,District of Columbia,9,9,2128,0,0,0,0,0,0,2,21,2297,9,9,2128,0,0,0,0,0,0,2,21,2297
201807,12,3,5,Florida,8791,8791,2292288,60,120,17580,17,60,9163,127,3981,459075,7611,7611,1989297,58,116,17304,13,47,6804,105,3449,405572
201807,13,3,5,Georgia,3424,3424,726199,21,42,4700,6,23,3793,39,1177,128219,2733,2733,576994,21,42,4700,5,19,3547,33,1050,116080
201807,15,4,9,Hawaii,270,270,92884,0,0,0,0,0,0,0,0,0,270,270,92884,0,0,0,0,0,0,0,0,0
201807,16,4,8,Idaho,1020,1020,226905,2,4,247,10,39,3146,10,142,14662,652,652,132195,2,4,247,6,24,2017,3,54,4848
201807,17,2,3,Illinois,910,910,233016,20,40,6858,37,117,15440,45,554,68122,625,625,168643,15,30,5047,36,114,15066,23,388,52054
201807,18,2,3,Indiana,1497,1497,393944,18,36,4925,0,0,0,15,425,47757,1349,1349,361217,17,34,4787,0,0,0,10,386,44823
201807,19,2,4,Iowa,826,826,194180,3,6,450,0,0,0,11,533,50969,597,597,154748,3,6,450,0,0,0,9,510,48643
201807,20,2,4,Kansas,522,522,129093,19,38,5225,9,33,5412,5,121,17510,319,319,78904,8,16,3407,5,20,3618,1,76,11586
201807,21,3,6,Kentucky,758,758,216447,2,4,353,2,7,720,13,328,27765,555,555,183214,1,2,240,2,7,720,9,257,22372
201807,22,3,7,Louisiana,1120,1120,228866,8,16,1449,1,3,232,1,9,2215,602,602,123976,3,6,405,0,0,0,0,0,0
201807,23,1,1,Maine,301,301,66410,1,2,323,0,0,0,5,44,3034,149,149,37704,0,0,0,0,0,0,1,6,150
201807,24,3,5,Maryland,1175,1175,264914,2,4,208,4,14,20824,14,617,87788,1132,1132,254603,1,2,75,4,14,20824,14,617,87788
201807,25,1,1,Massachusetts,571,571,167626,26,52,8805,7,24,3848,26,391,54009,323,323,94447,20,40,6507,5,18,2836,9,204,22766
201807,26,2,3,Michigan,1306,1306,346688,26,52,6651,5,16,1813,27,271,33007,798,798,234407,14,28,2668,3,10,1011,12,127,18408
