Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201501,01,3,6,Alabama,860,860,180077,1,2,140,9,35,1890,8,128,16976,695,695,144509,1,2,140,8,32,1740,4,108,14860
201501,02,4,9,Alaska,41,41,12035,5,10,1307,1,3,546,0,0,0,5,5,1210,4,8,1144,0,0,0,0,0,0
201501,04,4,8,Arizona,1246,1246,333294,7,14,1767,11,38,6641,18,414,53241,1123,1123,306432,5,10,1250,11,38,6641,5,220,32826
201501,05,3,7,Arkansas,375,375,79261,10,20,1258,3,10,549,16,289,16337,310,310,69306,8,16,1018,2,6,325,14,277,15652
201501,06,4,9,California,2808,2808,854561,53,106,22504,19,69,10992,140,4329,619871,2405,2405,746559,50,100,20988,15,56,7785,102,3723,542468
201501,08,4,8,Colorado,1120,1120,314865,23,46,8832,7,22,2770,20,301,30979,984,984,283654,21,42,8174,6,19,2418,9,207,24912
201501,09,1,1,Connecticut,116,116,43266,3,6,452,1,3,401,6,139,24168,76,76,23646,2,4,325,0,0,0,2,116,22456
201501,10,3,5,Delaware,313,313,39817,14,28,3859,0,0,0,3,27,2450,182,182,26014,14,28,3859,0,0,0,1,5,686
201501,11,3,5,District of Columbia,17,17,3665,1,2,222,1,3,323,0,0,0,17,17,3665,1,2,222,1,3,323,0,0,0
201501,12,3,5,Florida,4334,4334,1195718,19,38,5025,44,159,26745,130,3250,437565,4001,4001,1115091,17,34,4459,34,129,24992,117,3055,413390
201501,13,3,5,Georgia,2109,2109,432397,4,8,1010,3,12,2018,13,316,24798,1730,1730,362370,2,4,728,2,8,1836,9,273,20348
201501,15,4,9,Hawaii,198,198,68153,1,2,261,7,28,9095,18,515,173787,198,198,68153,1,2,261,7,28,9095,18,515,173787
201501,16,4,8,Idaho,414,414,94890,2,4,425,6,24,1282,0,0,0,398,398,91743,1,2,212,6,24,1282,0,0,0
201501,17,2,3,Illinois,407,407,112371,1,2,290,3,10,1745,11,111,24853,329,329,93590,1,2,290,3,10,1745,8,93,23517
201501,18,2,3,Indiana,543,543,118457,11,22,1961,4,15,1618,15,101,7984,459,459,103015,9,18,1560,3,12,1411,8,48,4428
201501,19,2,4,Iowa,236,236,52583,1,2,173,1,3,494,1,8,540,175,175,43206,1,2,173,1,3,494,1,8,540
201501,20,2,4,Kansas,224,224,55752,4,8,832,0,0,0,7,113,12866,157,157,39790,2,4,439,0,0,0,6,108,12619
201501,21,3,6,Kentucky,524,524,84013,5,10,1180,10,35,2228,13,148,7207,291,291,39975,1,2,330,8,29,1546,6,36,2070
201501,22,3,7,Louisiana,959,959,194855,9,18,1801,1,3,472,4,55,3505,675,675,143526,4,8,845,0,0,0,2,20,1100
201501,23,1,1,Maine,152,152,28568,0,0,0,1,4,540,3,30,3393,94,94,17772,0,0,0,1,4,540,0,0,0
201501,24,3,5,Maryland,727,727,151169,1,2,800,1,3,393,6,488,47190,659,659,139622,1,2,800,0,0,0,5,419,40924
201501,25,1,1,Massachusetts,406,406,116973,13,26,4168,2,6,975,40,1295,167133,248,248,72341,11,22,3564,0,0,0,17,969,128794
201501,26,2,3,Michigan,624,624,135725,11,22,3712,0,0,0,11,89,10262,470,470,107259,1,2,222,0,0,0,8,74,8804
201501,27,2,4,Minnesota,619,619,170038,11,22,2239,2,7,902,32,460,25952,529,529,147260,11,22,2239,2,7,902,10,350,20000
