Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201810,01,3,6,Alabama,1039,1039,222555,3,6,772,2,7,735,5,78,12823,745,745,159355,1,2,86,1,3,175,0,0,0
201810,02,4,9,Alaska,95,95,27857,7,14,2444,2,7,1054,2,13,2055,15,15,3790,6,12,2089,1,3,359,0,0,0
201810,04,4,8,Arizona,2547,2547,665664,20,40,4243,4,14,1944,29,555,79722,2088,2088,538224,18,36,3766,4,14,1944,10,378,55000
201810,05,3,7,Arkansas,536,536,119594,23,46,4716,16,50,3602,9,75,10993,385,385,94406,19,38,4148,12,37,2920,6,34,8171
201810,06,4,9,California,4896,4896,1446914,115,230,36794,41,146,26051,175,3473,570699,3802,3802,1135059,103,206,31556,33,120,21726,127,2997,497155
201810,08,4,8,Colorado,2399,2399,686718,14,28,9803,19,65,7020,40,834,122836,1866,1866,565550,13,26,9479,5,20,2766,32,758,113145
201810,09,1,1,Connecticut,302,302,93521,4,8,1199,3,10,1086,11,119,13967,230,230,53237,3,6,907,3,10,1086,5,81,7685
201810,10,3,5,Delaware,521,521,65051,7,14,1082,1,4,864,5,30,1719,502,502,63184,7,14,1082,1,4,864,1,6,767
201810,11,3,5,District of Columbia,11,11,2600,2,4,486,0,0,0,5,1008,110262,11,11,2600,2,4,486,0,0,0,5,1008,110262
201810,12,3,5,Florida,8413,8413,2220781,77,154,23084,20,71,13354,129,3485,493257,7389,7389,1970660,75,150,22723,16,56,10323,104,2898,434036
201810,13,3,5,Georgia,3399,3399,736760,6,12,1260,8,27,3536,78,2340,337533,2818,2818,608099,6,12,1260,7,24,3351,74,2311,334180
201810,15,4,9,Hawaii,274,274,95676,1,2,448,0,0,0,2,88,23065,274,274,95676,1,2,448,0,0,0,2,88,23065
201810,16,4,8,Idaho,1103,1103,242667,6,12,1687,19,75,6077,19,139,12602,909,909,200565,5,10,1426,17,67,5551,14,109,8920
201810,17,2,3,Illinois,1087,1087,280115,24,48,7881,24,76,17074,48,906,174644,808,808,211771,19,38,6260,23,73,16346,37,824,165898
201810,18,2,3,Indiana,1470,1470,374371,14,28,2850,1,3,300,17,582,65907,1248,1248,327501,12,24,2474,0,0,0,9,508,60447
201810,19,2,4,Iowa,826,826,190597,24,48,4176,1,4,437,19,574,63294,630,630,160990,24,48,4176,1,4,437,19,574,63294
201810,20,2,4,Kansas,530,530,128763,16,32,2927,3,12,1810,24,766,67068,360,360,87148,1,2,279,1,4,600,21,706,62376
201810,21,3,6,Kentucky,697,697,146535,12,24,2743,2,8,725,32,574,55640,508,508,115795,11,22,2630,2,8,725,27,505,50483
201810,22,3,7,Louisiana,1257,1257,265686,6,12,1179,1,4,629,2,12,2302,655,655,149388,1,2,135,0,0,0,0,0,0
201810,23,1,1,Maine,440,440,93154,3,6,874,1,3,812,3,36,3309,306,306,68070,2,4,605,1,3,812,3,36,3309
201810,24,3,5,Maryland,991,991,222558,3,6,467,0,0,0,18,274,32075,951,951,214464,1,2,200,0,0,0,18,274,32075
201810,25,1,1,Massachusetts,639,639,215593,28,56,7631,5,15,3816,28,445,100319,409,409,148230,17,34,4095,3,9,3105,14,331,81299
201810,26,2,3,Michigan,1695,1695,429681,8,16,2433,8,28,5544,41,1197,91787,1076,1076,286055,7,14,2250,6,21,4662,29,1033,75339
