Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201909,27,2,4,Minnesota,1377,1377,355941,4,8,2110,2,7,1220,22,488,63001,1017,1017,275505,4,8,2110,2,7,1220,9,407,57304
201909,28,3,6,Mississippi,559,559,108966,1,2,245,2,7,471,3,25,1665,406,406,83163,0,0,0,0,0,0,0,0,0
201909,29,2,4,Missouri,909,909,217767,7,14,1366,3,12,2624,20,404,38705,701,701,163046,7,14,1366,3,12,2624,7,299,27765
201909,30,4,8,Montana,187,187,51309,12,24,4253,10,39,4990,10,121,15984,155,155,42678,9,18,3341,7,27,2892,8,86,11894
201909,31,2,4,Nebraska,508,508,107400,12,24,2943,1,4,389,12,376,35051,251,251,57709,11,22,2681,0,0,0,7,217,22959
201909,32,4,8,Nevada,874,874,222081,6,12,1743,0,0,0,20,492,44882,710,710,177174,5,10,1512,0,0,0,9,293,23056
201909,33,1,1,New Hampshire,178,178,46133,9,18,2489,0,0,0,7,56,9445,104,104,24878,7,14,1710,0,0,0,2,31,6918
201909,34,1,2,New Jersey,802,802,323754,46,92,12905,17,55,4816,102,2475,203302,643,643,287984,35,70,10466,14,46,3866,60,1969,158743
201909,35,4,8,New Mexico,329,329,76805,0,0,0,1,3,348,4,30,1927,155,155,37031,0,0,0,0,0,0,0,0,0
201909,36,1,2,New York,838,838,232920,37,74,10097,16,52,7164,131,1909,245062,580,580,176204,30,60,8408,13,43,5657,81,1515,194764
201909,37,3,5,North Carolina,3878,3878,976036,4,8,992,5,18,3018,47,1685,211509,3202,3202,799200,0,0,0,5,18,3018,33,1519,194251
201909,38,2,4,North Dakota,261,261,63715,1,2,457,0,0,0,4,307,33158,222,222,54450,1,2,457,0,0,0,3,301,32714
201909,39,2,3,Ohio,1472,1472,404235,34,68,5180,17,60,4566,25,739,88500,1044,1044,292758,12,24,2520,16,57,4359,21,719,87067
201909,40,3,7,Oklahoma,893,893,193298,42,84,7576,1,3,305,4,30,2244,547,547,128126,36,72,6574,0,0,0,0,0,0
201909,41,4,9,Oregon,929,929,249993,10,20,3549,4,15,2827,55,1049,117057,852,852,227842,9,18,3222,4,15,2827,51,1019,113627
201909,42,1,2,Pennsylvania,1186,1186,300847,16,32,4657,30,114,13828,26,409,46748,985,985,255294,15,30,4202,30,114,13828,19,303,34082
201909,44,1,1,Rhode Island,99,99,25795,3,6,750,8,32,3250,0,0,0,79,79,20794,3,6,750,8,32,3250,0,0,0
201909,45,3,5,South Carolina,2524,2524,564626,8,16,1616,1,3,238,15,273,17966,1661,1661,374897,7,14,1569,0,0,0,5,44,4028
201909,46,2,4,South Dakota,350,350,76193,6,12,1411,3,10,706,3,54,6078,305,305,68013,6,12,1411,1,4,388,2,48,5710
201909,47,3,6,Tennessee,2575,2575,573406,13,26,2230,4,13,1359,13,715,33398,1830,1830,423711,10,20,1800,1,4,847,7,623,24516
201909,48,3,7,Texas,10625,10625,2290698,96,192,20135,27,104,8461,103,5531,804984,8260,8260,1862332,77,154,17665,26,101,8344,91,5100,751790
201909,49,4,8,Utah,1344,1344,359637,4,8,1774,13,45,6217,43,1111,157844,1167,1167,308191,3,6,1480,10,35,4589,35,1037,147546
201909,50,1,1,Vermont,71,71,23247,1,2,215,1,3,263,5,33,2682,24,24,8746,0,0,0,0,0,0,0,0,0
201909,51,3,5,Virginia,1702,1702,371943,4,8,711,4,16,2016,17,677,76916,1274,1274,275274,3,6,473,4,16,2016,8,248,29689
201909,53,4,9,Washington,1858,1858,542453,37,74,14839,21,74,13190,49,2115,280680,1388,1388,412128,36,72,14500,19,68,12318,38,1745,248162
201909,54,3,5,West Virginia,188,188,31824,1,2,278,3,11,839,11,55,5561,146,146,25448,0,0,0,2,8,640,0,0,0
201909,55,2,3,Wisconsin,1114,1114,319722,33,66,10230,5,19,3828,40,462,44835,880,880,257544,29,58,8778,4,16,3378,19,272,23024
201909,56,4,8,Wyoming,123,123,42191,2,4,799,5,20,2151,3,16,1555,95,95,34483,0,0,0,5,20,2151,3,16,1555
201909,US,0,0,United States,70661,70661,17639252,860,1720,247336,366,1337,187859,1496,41202,5002457,56048,56048,14292297,704,1408,211221,315,1174,167990,1033,34336,4180483
201909,R1,1,0,Northeast Region,4089,4089,1224085,154,308,43911,88,315,35506,331,5531,598007,2958,2958,939432,123,246,35256,79,288,31910,192,4160,442588
201909,R2,2,0,Midwest Region,11190,11190,2956501,164,328,43892,74,268,45588,249,4488,479490,8468,8468,2317949,115,230,35235,65,240,42987,154,3711,401551
201909,R3,3,0,South Region,39435,39435,9034964,320,640,72213,95,358,46988,468,18776,2259870,31275,31275,7341981,266,532,62812,80,309,43268,343,16184,1982067
201909,R4,4,0,West Region,15947,15947,4423702,222,444,87320,109,396,59777,448,12407,1665090,13347,13347,3692935,200,400,77918,91,337,49825,344,10281,1354277
201909,D1,1,1,New England Division,1263,1263,366564,55,110,16252,25,94,9697,72,738,102894,750,750,219950,43,86,12180,22,85,8559,32,373,54999
201909,D2,1,2,Middle Atlantic Division,2826,2826,857521,99,198,27659,63,221,25809,259,4793,495113,2208,2208,719482,80,160,23076,57,203,23351,160,3787,387589
201909,D3,2,3,East North Central Division,6402,6402,1776913,110,220,29663,59,212,37711,176,2577,279888,4919,4919,1404162,77,154,23577,54,197,36092,116,2167,232300
201909,D4,2,4,West North Central Division,4788,4788,1179588,54,108,14229,15,56,7877,73,1911,199602,3549,3549,913787,38,76,11658,11,43,6895,38,1544,169251
201909,D5,3,5,South Atlantic Division,21141,21141,5098646,121,242,30561,53,201,33472,300,11318,1295217,17638,17638,4298593,112,224,28652,49,188,32501,224,9878,1149063
201909,D6,3,6,East South Central Division,4938,4938,1068744,26,52,5965,10,35,3589,45,1478,113665,3543,3543,776638,17,34,4054,4,16,2159,19,900,53386
201909,D7,3,7,West South Central Division,13356,13356,2867574,173,346,35687,32,122,9927,123,5980,850988,10094,10094,2266750,137,274,30106,27,105,8608,100,5406,779618
201909,D8,4,8,Mountain Division,8566,8566,2290556,80,160,26680,56,211,26111,160,3640,504998,7460,7460,2006835,69,138,23007,47,180,20968,116,2747,389655
201909,D9,4,9,Pacific Division,7381,7381,2133146,142,284,60640,53,185,33666,288,8767,1160092,5887,5887,1686100,131,262,54911,44,157,28857,228,7534,964622
