Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201003,01,3,6,Alabama,979,979,159318,1,2,407,2,7,499,6,355,17337,818,818,132963,1,2,407,2,7,499,3,311,12736
201003,02,4,9,Alaska,44,44,10519,1,2,316,0,0,0,0,0,0,31,31,8221,1,2,316,0,0,0,0,0,0
201003,04,4,8,Arizona,1439,1439,286691,3,6,1187,0,0,0,5,233,15716,1186,1186,238386,2,4,978,0,0,0,3,214,14459
201003,05,3,7,Arkansas,488,488,79903,5,10,680,22,88,4429,2,11,660,423,423,68862,3,6,445,22,88,4429,2,11,660
201003,06,4,9,California,2506,2506,636390,26,52,9632,20,70,11638,69,1033,150050,1976,1976,514168,19,38,7710,15,53,9545,52,913,138707
201003,08,4,8,Colorado,976,976,219062,11,22,3793,6,19,2541,24,446,46330,908,908,204597,11,22,3793,5,16,2197,23,441,45778
201003,09,1,1,Connecticut,233,233,58536,3,6,720,0,0,0,5,38,2256,185,185,41529,3,6,720,0,0,0,3,28,1883
201003,10,3,5,Delaware,326,326,40074,2,4,318,0,0,0,3,18,735,270,270,35026,2,4,318,0,0,0,1,8,340
201003,11,3,5,District of Columbia,0,0,0,0,0,0,0,0,0,2,274,50683,0,0,0,0,0,0,0,0,0,2,274,50683
201003,12,3,5,Florida,3468,3468,760437,13,26,2717,15,55,9402,45,809,82953,2953,2953,663779,9,18,1894,11,42,7875,35,730,75264
201003,13,3,5,Georgia,1693,1693,284651,19,38,2580,1,3,136,9,56,6126,1351,1351,231083,18,36,2430,0,0,0,6,39,4773
201003,15,4,9,Hawaii,125,125,41188,0,0,0,0,0,0,6,331,73113,125,125,41188,0,0,0,0,0,0,6,331,73113
201003,16,4,8,Idaho,581,581,95441,2,4,563,0,0,0,1,5,400,522,522,86941,2,4,563,0,0,0,1,5,400
201003,17,2,3,Illinois,853,853,179443,12,24,3405,1,4,400,13,146,15276,618,618,130373,11,22,3195,1,4,400,9,120,13360
201003,18,2,3,Indiana,1125,1125,196022,25,50,5319,5,18,1886,14,193,11582,935,935,166257,21,42,4800,3,12,1400,10,148,8346
201003,19,2,4,Iowa,626,626,110287,15,30,2931,3,12,1193,14,152,18428,563,563,98456,14,28,2702,3,12,1193,14,152,18428
201003,20,2,4,Kansas,357,357,62881,10,20,1358,11,43,2594,3,45,1147,298,298,47645,8,16,799,10,40,2125,3,45,1147
201003,21,3,6,Kentucky,712,712,104887,3,6,311,2,7,216,6,69,3127,505,505,70035,1,2,143,1,4,120,2,20,620
201003,22,3,7,Louisiana,1128,1128,167802,5,10,875,4,16,840,3,38,3792,787,787,117729,3,6,500,3,12,600,2,29,3352
201003,23,1,1,Maine,193,193,31343,2,4,240,0,0,0,0,0,0,108,108,17875,2,4,240,0,0,0,0,0,0
201003,24,3,5,Maryland,878,878,172804,2,4,170,1,3,720,20,715,100557,740,740,143166,2,4,170,1,3,720,17,657,94594
201003,25,1,1,Massachusetts,443,443,113222,11,22,1822,1,3,605,9,64,5483,307,307,83925,7,14,1058,0,0,0,1,24,1814
201003,26,2,3,Michigan,687,687,110848,0,0,0,1,4,378,3,15,1184,447,447,76049,0,0,0,0,0,0,0,0,0
201003,27,2,4,Minnesota,687,687,149705,1,2,219,3,11,1521,17,338,29547,586,586,129485,0,0,0,2,8,1222,5,278,24428
