Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200902,01,3,6,Alabama,625,625,96755,2,4,198,2,8,1037,2,12,844,522,522,79964,2,4,198,2,8,1037,0,0,0
200902,02,4,9,Alaska,20,20,5961,0,0,0,0,0,0,0,0,0,16,16,5247,0,0,0,0,0,0,0,0,0
200902,04,4,8,Arizona,556,556,100504,1,2,199,0,0,0,3,320,51047,535,535,97038,0,0,0,0,0,0,2,315,50769
200902,05,3,7,Arkansas,243,243,35126,10,20,1305,3,9,1020,13,146,6225,204,204,28996,7,14,752,3,9,1020,11,128,5161
200902,06,4,9,California,1269,1269,322544,31,62,9426,14,50,10958,26,989,118910,1188,1188,302700,30,60,8863,13,47,10547,17,925,111823
200902,08,4,8,Colorado,487,487,128319,18,36,5635,1,3,461,6,217,27314,450,450,120547,18,36,5635,1,3,461,5,212,27169
200902,09,1,1,Connecticut,75,75,18412,2,4,348,2,7,202,6,123,13430,53,53,10667,2,4,348,2,7,202,2,100,11687
200902,10,3,5,Delaware,137,137,16191,0,0,0,2,8,1084,0,0,0,107,107,11878,0,0,0,2,8,1084,0,0,0
200902,11,3,5,District of Columbia,3,3,529,0,0,0,0,0,0,0,0,0,3,3,529,0,0,0,0,0,0,0,0,0
200902,12,3,5,Florida,1948,1948,397548,18,36,3102,32,126,9560,76,1368,139219,1709,1709,351895,16,32,2806,31,123,9217,63,1259,124991
200902,13,3,5,Georgia,1072,1072,175330,26,52,3510,2,7,650,5,48,3628,806,806,136868,24,48,3240,1,4,514,1,18,843
200902,15,4,9,Hawaii,150,150,42039,0,0,0,0,0,0,3,104,19240,150,150,42039,0,0,0,0,0,0,3,104,19240
200902,16,4,8,Idaho,186,186,32005,7,14,1417,2,6,351,0,0,0,152,152,25802,6,12,1313,0,0,0,0,0,0
200902,17,2,3,Illinois,588,588,99153,5,10,1396,4,12,2398,6,53,4929,498,498,82896,4,8,1200,4,12,2398,4,39,4000
200902,18,2,3,Indiana,478,478,79837,1,2,216,2,7,1084,11,103,9870,419,419,70622,1,2,216,2,7,1084,9,93,7879
200902,19,2,4,Iowa,173,173,31364,3,6,581,1,4,290,0,0,0,155,155,28650,3,6,581,1,4,290,0,0,0
200902,20,2,4,Kansas,210,210,34681,1,2,134,1,4,639,2,60,1756,203,203,33522,0,0,0,1,4,639,2,60,1756
200902,21,3,6,Kentucky,354,354,47626,33,66,3299,1,3,97,2,10,295,314,314,40806,32,64,3170,0,0,0,0,0,0
200902,22,3,7,Louisiana,874,874,134488,9,18,951,0,0,0,3,220,20440,761,761,118626,8,16,900,0,0,0,2,211,20000
200902,23,1,1,Maine,86,86,14863,1,2,225,6,22,2530,3,16,1484,40,40,7338,0,0,0,6,22,2530,2,11,1265
200902,24,3,5,Maryland,555,555,93066,0,0,0,0,0,0,5,52,4765,511,511,84292,0,0,0,0,0,0,1,16,1500
200902,25,1,1,Massachusetts,210,210,55128,10,20,2231,14,43,3481,35,758,83984,153,153,42093,8,16,1807,13,40,3241,27,701,76531
200902,26,2,3,Michigan,246,246,47914,0,0,0,2,7,598,3,21,2416,141,141,31866,0,0,0,1,4,360,1,11,1387
200902,27,2,4,Minnesota,220,220,50572,0,0,0,1,4,600,3,217,4355,166,166,41020,0,0,0,1,4,600,2,212,3900
