Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200203,01,3,6,Alabama,1703,1703,195860,11,22,1016,2,8,468,23,323,13544,1148,1148,137923,11,22,1016,2,8,468,19,298,12649
200203,02,4,9,Alaska,179,179,27822,27,54,6676,10,40,3138,7,102,9161,158,158,24541,26,52,6530,10,40,3138,7,102,9161
200203,04,4,8,Arizona,4315,4315,602964,30,60,4288,8,28,2128,32,505,30841,3710,3710,519097,29,58,4217,6,21,1765,30,492,29816
200203,05,3,7,Arkansas,596,596,70937,10,20,853,9,31,2188,16,145,6897,505,505,61706,7,14,440,8,28,2098,16,145,6897
200203,06,4,9,California,9937,9937,1898512,70,140,18708,100,330,31833,105,1940,146558,8846,8846,1691469,59,118,16182,77,255,24380,78,1570,114406
200203,08,4,8,Colorado,3204,3204,476236,16,32,2950,29,98,9204,56,527,47198,2658,2658,392263,14,28,2708,25,85,7575,40,411,33864
200203,09,1,1,Connecticut,746,746,135842,7,14,682,1,3,462,2,10,329,646,646,115095,4,8,343,1,3,462,0,0,0
200203,10,3,5,Delaware,477,477,52437,1,2,105,0,0,0,7,88,3411,465,465,51480,1,2,105,0,0,0,5,60,1920
200203,11,3,5,District of Columbia,3,3,372,0,0,0,0,0,0,0,0,0,3,3,372,0,0,0,0,0,0,0,0,0
200203,12,3,5,Florida,10842,10842,1512125,153,306,23031,108,420,36000,175,3188,227457,9984,9984,1408987,149,298,22666,102,400,34646,160,2969,210159
200203,13,3,5,Georgia,6593,6593,746203,50,100,5497,19,62,2432,122,2009,104878,5380,5380,627398,46,92,5233,8,29,1752,107,1868,99162
200203,15,4,9,Hawaii,269,269,49668,1,2,200,0,0,0,1,8,479,161,161,31973,1,2,200,0,0,0,0,0,0
200203,16,4,8,Idaho,736,736,97322,7,14,1020,11,42,2101,8,70,5970,586,586,81807,5,10,757,7,28,1185,6,60,5501
200203,17,2,3,Illinois,3348,3348,525474,51,102,9487,29,106,7757,54,1160,75290,2890,2890,454873,41,82,7955,25,93,6927,46,1111,72144
200203,18,2,3,Indiana,2546,2546,367333,26,52,4400,11,41,2511,42,612,26412,2211,2211,329303,21,42,3840,9,35,2413,40,602,25896
200203,19,2,4,Iowa,866,866,121524,9,18,1459,5,17,1477,17,194,14245,779,779,109294,9,18,1459,5,17,1477,16,189,13927
200203,20,2,4,Kansas,894,894,128873,16,32,2972,11,41,3102,2,32,1311,782,782,114001,12,24,2338,10,38,2969,1,20,704
200203,21,3,6,Kentucky,1425,1425,147103,23,46,2306,8,30,1708,10,64,2771,1170,1170,129507,13,26,1624,7,26,1408,6,38,1549
200203,22,3,7,Louisiana,1307,1307,141926,23,46,2200,12,36,1049,10,298,16716,943,943,102601,20,40,1934,0,0,0,7,252,14594
200203,23,1,1,Maine,442,442,55421,5,10,692,6,22,1323,5,32,1681,255,255,33029,5,10,692,5,19,1077,3,22,1268
200203,24,3,5,Maryland,2097,2097,272465,5,10,851,1,3,193,13,539,24930,1592,1592,209489,3,6,393,1,3,193,9,353,15802
200203,25,1,1,Massachusetts,1004,1004,180213,21,42,4088,11,33,2896,9,65,6455,653,653,127484,14,28,3009,9,27,2530,5,45,3535
200203,26,2,3,Michigan,3285,3285,456386,29,58,6608,14,48,4165,54,457,28666,2406,2406,355331,22,44,5297,13,45,3833,28,294,20117
