Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201901,01,3,6,Alabama,1079,1079,221913,3,6,874,2,7,979,5,77,12561,683,683,132842,0,0,0,0,0,0,0,0,0
201901,02,4,9,Alaska,69,69,20565,2,4,699,1,4,695,1,13,2055,4,4,1141,1,2,345,0,0,0,0,0,0
201901,04,4,8,Arizona,2191,2191,556011,43,86,10005,1,4,2981,21,360,51915,1634,1634,427124,33,66,7652,1,4,2981,10,193,27722
201901,05,3,7,Arkansas,563,563,129603,8,16,1658,6,22,1167,4,42,2860,375,375,94542,3,6,938,1,4,200,0,0,0
201901,06,4,9,California,4069,4069,1210077,131,262,50014,44,145,17174,153,4897,1001707,3379,3379,1013775,118,236,44683,38,126,13278,122,4429,934135
201901,08,4,8,Colorado,1708,1708,516021,10,20,3630,10,33,4719,44,1265,187869,1567,1567,473990,10,20,3630,4,12,2183,31,1183,175419
201901,09,1,1,Connecticut,202,202,60780,4,8,725,1,3,373,8,65,11583,146,146,38540,4,8,725,1,3,373,0,0,0
201901,10,3,5,Delaware,512,512,68015,10,20,2674,4,14,1931,7,58,4165,415,415,59225,10,20,2674,4,14,1931,4,23,2458
201901,11,3,5,District of Columbia,16,16,3783,4,8,972,0,0,0,5,567,62023,16,16,3783,4,8,972,0,0,0,5,567,62023
201901,12,3,5,Florida,7795,7795,2026624,69,138,21211,38,146,21224,99,3111,343461,7211,7211,1873180,67,134,20876,36,139,19951,84,2750,317672
201901,13,3,5,Georgia,3283,3283,723131,13,26,5418,5,19,1191,57,717,67681,2406,2406,543696,12,24,5286,4,15,945,48,635,61188
201901,15,4,9,Hawaii,162,162,82531,1,2,345,0,0,0,18,268,76354,162,162,82531,1,2,345,0,0,0,18,268,76354
201901,16,4,8,Idaho,719,719,161572,4,8,927,8,31,2339,11,122,9826,419,419,100591,2,4,569,0,0,0,4,48,3031
201901,17,2,3,Illinois,548,548,134872,7,14,2600,13,41,8195,22,693,104246,418,418,101119,4,8,1909,12,38,7820,14,625,99076
201901,18,2,3,Indiana,854,854,222737,4,8,865,12,40,4360,31,626,59487,700,700,189800,2,4,488,12,40,4360,24,568,54154
201901,19,2,4,Iowa,287,287,66005,1,2,314,0,0,0,4,136,19665,171,171,44264,0,0,0,0,0,0,3,117,17058
201901,20,2,4,Kansas,256,256,65545,10,20,1978,4,13,1442,7,139,8771,140,140,42785,4,8,986,4,13,1442,3,108,6096
201901,21,3,6,Kentucky,536,536,113411,21,42,3782,4,16,1450,23,341,27369,261,261,56958,17,34,3150,3,12,1005,11,94,9092
201901,22,3,7,Louisiana,1080,1080,234256,17,34,4072,2,6,654,2,13,2548,651,651,149057,1,2,135,0,0,0,0,0,0
201901,23,1,1,Maine,222,222,49011,3,6,1094,0,0,0,5,129,20246,121,121,28584,2,4,825,0,0,0,5,129,20246
201901,24,3,5,Maryland,979,979,216197,0,0,0,7,28,875,17,736,86964,965,965,213110,0,0,0,7,28,875,16,731,85524
201901,25,1,1,Massachusetts,429,429,136848,19,38,7655,15,54,8995,23,298,44837,251,251,79738,11,22,5226,13,48,8144,8,177,25976
201901,26,2,3,Michigan,667,667,183721,3,6,686,3,10,788,29,504,57522,353,353,104905,2,4,503,1,4,400,7,262,37214
201901,27,2,4,Minnesota,588,588,170344,0,0,0,0,0,0,10,764,145539,497,497,146438,0,0,0,0,0,0,6,717,139577
