Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201202,01,3,6,Alabama,568,568,107814,4,8,391,0,0,0,10,105,8857,481,481,93857,3,6,125,0,0,0,7,56,5723
201202,02,4,9,Alaska,35,35,9774,0,0,0,1,4,703,0,0,0,26,26,7686,0,0,0,1,4,703,0,0,0
201202,04,4,8,Arizona,1206,1206,308114,5,10,1521,0,0,0,63,968,96855,1078,1078,279937,4,8,1227,0,0,0,60,938,93874
201202,05,3,7,Arkansas,404,404,68071,12,24,2978,2,8,260,5,242,17986,392,392,66568,11,22,2869,2,8,260,5,242,17986
201202,06,4,9,California,1616,1616,431769,22,44,8060,14,50,14715,89,1657,205091,1254,1254,351581,20,40,7171,11,41,11810,72,1482,182835
201202,08,4,8,Colorado,710,710,189294,7,14,2021,2,8,996,6,119,11145,647,647,175369,7,14,2021,2,8,996,5,111,10914
201202,09,1,1,Connecticut,114,114,28535,2,4,402,0,0,0,10,292,18924,84,84,23053,2,4,402,0,0,0,7,269,17119
201202,10,3,5,Delaware,175,175,27038,16,32,7267,1,4,375,7,44,2652,117,117,19576,16,32,7267,1,4,375,4,29,2101
201202,11,3,5,District of Columbia,12,12,3441,0,0,0,0,0,0,1,49,5000,12,12,3441,0,0,0,0,0,0,1,49,5000
201202,12,3,5,Florida,2973,2973,760904,17,34,2984,45,153,19026,46,465,39488,2668,2668,686376,10,20,2196,13,47,10777,30,359,30437
201202,13,3,5,Georgia,1437,1437,255205,6,12,1324,4,13,1945,15,887,92953,1098,1098,200789,5,10,1158,4,13,1945,10,833,89531
201202,15,4,9,Hawaii,96,96,29692,0,0,0,0,0,0,0,0,0,96,96,29692,0,0,0,0,0,0,0,0,0
201202,16,4,8,Idaho,291,291,56932,2,4,586,10,40,2457,2,22,1522,277,277,54643,2,4,586,10,40,2457,1,12,748
201202,17,2,3,Illinois,409,409,89393,4,8,1258,1,3,637,11,144,13044,300,300,67933,3,6,958,1,3,637,6,97,9267
201202,18,2,3,Indiana,760,760,128967,2,4,501,2,7,400,18,299,16309,698,698,120389,2,4,501,1,4,400,17,294,15872
201202,19,2,4,Iowa,293,293,55511,2,4,489,1,3,275,4,65,7408,252,252,45163,1,2,218,1,3,275,3,60,6817
201202,20,2,4,Kansas,253,253,47780,3,6,404,0,0,0,2,44,4109,177,177,34757,0,0,0,0,0,0,2,44,4109
201202,21,3,6,Kentucky,377,377,60008,2,4,198,18,70,3585,8,91,5368,235,235,40003,1,2,60,17,67,3250,6,66,3947
201202,22,3,7,Louisiana,956,956,177674,9,18,1299,1,3,242,7,55,3285,580,580,122345,7,14,933,0,0,0,0,0,0
201202,23,1,1,Maine,119,119,18776,4,8,755,1,4,540,2,13,606,67,67,10281,4,8,755,1,4,540,1,6,300
201202,24,3,5,Maryland,767,767,148697,3,6,894,0,0,0,4,278,30879,563,563,108847,0,0,0,0,0,0,1,210,23664
201202,25,1,1,Massachusetts,302,302,73597,11,22,2781,8,25,2599,17,733,75656,235,235,58875,9,18,2395,7,22,2304,8,672,70477
201202,26,2,3,Michigan,529,529,95642,0,0,0,2,8,916,1,5,3542,348,348,68060,0,0,0,2,8,916,0,0,3240
201202,27,2,4,Minnesota,375,375,95018,1,2,196,2,6,877,4,422,51180,312,312,84798,1,2,196,2,6,877,3,417,50607
