Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200705,01,3,6,Alabama,1807,1807,287378,7,14,1284,22,88,4014,28,353,27348,1312,1312,216493,7,14,1284,22,88,4014,18,192,18292
200705,02,4,9,Alaska,131,131,30352,12,24,3480,29,115,16663,3,18,1943,100,100,24951,11,22,3304,29,115,16663,3,18,1943
200705,04,4,8,Arizona,4116,4116,776815,21,42,6200,45,141,15628,29,203,27719,3888,3888,740538,15,30,5062,26,82,9047,25,140,15112
200705,05,3,7,Arkansas,756,756,106953,27,54,4609,14,53,2608,4,63,3651,647,647,91328,19,38,3016,13,50,2435,2,24,1540
200705,06,4,9,California,7140,7140,1577841,101,202,25859,104,374,44573,161,3407,414510,6204,6204,1363630,88,176,21480,88,317,36278,138,3200,391337
200705,08,4,8,Colorado,2467,2467,592798,16,32,8428,5,18,2753,18,346,26911,2258,2258,550641,15,30,8211,4,15,2495,16,335,25922
200705,09,1,1,Connecticut,531,531,130997,12,24,1442,2,8,819,12,245,15144,387,387,90955,9,18,1063,2,8,819,7,195,12296
200705,10,3,5,Delaware,450,450,55919,3,6,295,6,23,3428,7,112,8615,365,365,48902,3,6,295,6,23,3428,5,88,7855
200705,11,3,5,District of Columbia,2,2,712,0,0,0,0,0,0,2,464,46768,2,2,712,0,0,0,0,0,0,2,464,46768
200705,12,3,5,Florida,7601,7601,1452250,79,158,19612,23,79,11539,128,3019,484554,6536,6536,1278439,75,150,17216,19,65,8865,98,2387,375070
200705,13,3,5,Georgia,5259,5259,844127,32,64,6031,9,35,3444,59,2574,237067,4384,4384,720823,26,52,5168,5,19,2453,50,2483,230957
200705,15,4,9,Hawaii,497,497,125544,0,0,0,3,12,3442,7,113,17110,151,151,34958,0,0,0,0,0,0,4,40,7400
200705,16,4,8,Idaho,1191,1191,223397,12,24,4146,54,212,14928,3,21,5831,1053,1053,200753,8,16,3510,52,206,14319,0,0,0
200705,17,2,3,Illinois,3030,3030,604678,31,62,7737,48,157,11719,54,1167,93694,2269,2269,454046,17,34,4051,47,154,11536,40,1053,83088
200705,18,2,3,Indiana,2122,2122,380667,31,62,6305,11,37,3594,26,430,23912,1768,1768,323004,28,56,5921,9,31,3286,22,407,23008
200705,19,2,4,Iowa,950,950,166575,20,40,5032,7,23,2034,4,157,22312,710,710,131085,19,38,4857,5,17,1580,2,147,21643
200705,20,2,4,Kansas,913,913,152751,28,56,5921,4,15,1802,5,159,13482,824,824,138884,17,34,3776,3,12,1462,5,159,13482
200705,21,3,6,Kentucky,1071,1071,165650,10,20,1148,8,28,2048,11,105,7787,881,881,135784,8,16,809,5,19,1275,6,80,6378
200705,22,3,7,Louisiana,1642,1642,235219,38,76,5246,3,11,449,40,638,43603,1303,1303,190069,37,74,5095,3,11,449,35,577,40623
200705,23,1,1,Maine,570,570,92225,5,10,1027,4,16,1911,4,22,2388,278,278,51027,1,2,250,3,12,1563,0,0,0
200705,24,3,5,Maryland,1704,1704,326252,2,4,556,2,7,2409,28,1164,105513,1641,1641,315626,2,4,556,2,7,2409,24,1104,98533
200705,25,1,1,Massachusetts,931,931,207033,39,78,7304,15,48,4873,37,640,77345,544,544,133680,19,38,3421,11,36,4043,24,508,62882
200705,26,2,3,Michigan,1959,1959,332552,19,38,4019,5,18,1933,28,232,20689,1271,1271,235465,18,36,3893,3,12,1468,9,133,12552
