Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201211,01,3,6,Alabama,581,581,111674,1,2,266,0,0,0,7,345,20175,471,471,86929,0,0,0,0,0,0,3,282,15857
201211,02,4,9,Alaska,58,58,15292,2,4,362,0,0,0,1,6,635,41,41,11748,1,2,100,0,0,0,1,6,635
201211,04,4,8,Arizona,1194,1194,310688,25,50,3856,1,3,299,22,232,24870,1014,1014,273766,23,46,3679,0,0,0,15,145,14652
201211,05,3,7,Arkansas,388,388,70218,9,18,2083,1,3,135,1,8,349,356,356,64167,9,18,2083,1,3,135,1,8,349
201211,06,4,9,California,2244,2244,594741,102,204,28657,21,72,14863,94,1497,216935,1859,1859,495357,99,198,27394,17,59,12649,61,1223,183825
201211,08,4,8,Colorado,1079,1079,295998,25,50,11483,0,0,0,30,930,91060,984,984,269324,15,30,4877,0,0,0,28,917,89762
201211,09,1,1,Connecticut,190,190,61347,1,2,120,0,0,0,15,177,19134,161,161,50414,1,2,120,0,0,0,11,148,16925
201211,10,3,5,Delaware,242,242,31759,11,22,3032,1,4,375,6,45,3590,148,148,21221,11,22,3032,1,4,375,3,21,1739
201211,11,3,5,District of Columbia,21,21,4139,5,10,1064,0,0,0,3,595,76924,0,0,0,0,0,0,0,0,0,0,0,0
201211,12,3,5,Florida,3478,3478,944637,19,38,4100,19,66,11909,83,1917,188470,3251,3251,857562,14,28,3383,18,63,11511,67,1798,176403
201211,13,3,5,Georgia,1246,1246,230345,4,8,672,3,11,1490,7,135,10618,901,901,171099,3,6,522,2,8,1354,0,0,0
201211,15,4,9,Hawaii,154,154,40724,1,2,650,1,3,350,0,0,0,154,154,40724,1,2,650,1,3,350,0,0,0
201211,16,4,8,Idaho,409,409,90070,2,4,503,0,0,0,9,135,10402,366,366,79100,2,4,503,0,0,0,7,118,9082
201211,17,2,3,Illinois,677,677,171037,6,12,1901,7,22,1560,33,800,67191,480,480,130214,4,8,1324,5,16,703,25,721,61004
201211,18,2,3,Indiana,828,828,192700,5,10,1092,8,29,2446,40,573,44469,785,785,186190,4,8,965,7,26,2446,36,527,41855
201211,19,2,4,Iowa,602,602,117302,10,20,2077,7,23,1659,13,300,17076,476,476,98110,8,16,1787,5,17,1330,9,276,15302
201211,20,2,4,Kansas,325,325,71141,21,42,4528,2,7,791,18,192,14866,221,221,49344,7,14,1683,1,4,325,16,173,13377
201211,21,3,6,Kentucky,378,378,65529,6,12,1083,3,12,1019,8,121,8558,283,283,52094,1,2,265,3,12,1019,5,80,6387
201211,22,3,7,Louisiana,943,943,173115,18,36,2853,1,3,496,13,198,22386,490,490,99668,0,0,0,0,0,0,3,36,10400
201211,23,1,1,Maine,185,185,36421,2,4,389,2,8,1080,2,49,3371,86,86,19855,1,2,180,2,8,1080,1,42,3065
201211,24,3,5,Maryland,703,703,140503,0,0,0,1,3,277,15,703,73244,392,392,79203,0,0,0,0,0,0,5,308,37509
201211,25,1,1,Massachusetts,530,530,149886,31,62,7279,18,57,7551,20,318,32301,439,439,125616,29,58,6579,16,51,6576,9,249,26216
201211,26,2,3,Michigan,858,858,179381,3,6,793,3,11,1428,15,247,28659,598,598,133583,2,4,605,1,4,790,6,130,19758
201211,27,2,4,Minnesota,664,664,173811,1,2,219,3,11,1390,14,636,82955,566,566,154052,0,0,0,3,11,1390,7,551,74750
