Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201102,01,3,6,Alabama,577,577,92749,1,2,145,0,0,0,4,184,14011,489,489,76028,1,2,145,0,0,0,2,156,12338
201102,02,4,9,Alaska,29,29,7102,1,2,350,0,0,0,1,10,1175,19,19,4959,1,2,350,0,0,0,1,10,1175
201102,04,4,8,Arizona,736,736,164471,0,0,0,0,0,0,18,320,37283,637,637,145371,0,0,0,0,0,0,14,282,32655
201102,05,3,7,Arkansas,232,232,41535,1,2,261,1,3,150,6,103,6421,170,170,30879,0,0,0,1,3,150,2,48,2400
201102,06,4,9,California,1424,1424,388411,31,62,15819,9,30,4629,28,763,133355,1137,1137,321848,30,60,15568,7,24,4060,17,703,124604
201102,08,4,8,Colorado,496,496,139765,10,20,3453,1,3,228,1,50,3760,444,444,127986,10,20,3453,1,3,228,1,50,3760
201102,09,1,1,Connecticut,88,88,25567,1,2,300,1,4,254,4,20,931,66,66,18962,1,2,300,1,4,254,0,0,0
201102,10,3,5,Delaware,144,144,18635,6,12,958,2,8,1000,1,5,315,103,103,13313,6,12,958,2,8,1000,0,0,0
201102,11,3,5,District of Columbia,61,61,10586,10,20,1758,0,0,0,0,0,0,61,61,10586,10,20,1758,0,0,0,0,0,0
201102,12,3,5,Florida,2110,2110,490545,6,12,1225,5,17,3885,41,764,73257,1889,1889,449566,5,10,913,4,14,3412,34,690,65585
201102,13,3,5,Georgia,1092,1092,189841,4,8,951,1,3,434,8,264,16772,759,759,140725,2,4,616,1,3,434,2,162,9653
201102,15,4,9,Hawaii,108,108,40053,0,0,0,0,0,0,2,89,9760,81,81,33371,0,0,0,0,0,0,1,84,9400
201102,16,4,8,Idaho,214,214,41349,1,2,328,0,0,0,1,43,3674,192,192,37940,0,0,0,0,0,0,1,43,3674
201102,17,2,3,Illinois,369,369,86933,11,22,2200,3,11,1482,6,37,3769,236,236,59483,1,2,150,2,8,1170,2,13,1600
201102,18,2,3,Indiana,483,483,81255,4,8,846,4,15,1538,2,12,1180,441,441,74023,3,6,679,4,15,1538,2,12,1180
201102,19,2,4,Iowa,192,192,34302,2,4,336,2,8,589,2,12,1073,148,148,26740,1,2,115,2,8,589,0,0,0
201102,20,2,4,Kansas,185,185,35898,14,28,2232,4,14,1308,2,13,818,155,155,29144,13,26,2124,3,11,820,1,8,520
201102,21,3,6,Kentucky,365,365,52415,1,2,125,4,15,869,7,105,7030,322,322,45721,1,2,125,3,12,590,6,100,6753
201102,22,3,7,Louisiana,673,673,115550,13,26,1578,4,14,2312,11,261,18137,380,380,71931,3,6,275,4,14,2312,7,196,13002
201102,23,1,1,Maine,66,66,11598,1,2,195,0,0,0,1,5,219,33,33,6314,0,0,0,0,0,0,0,0,0
201102,24,3,5,Maryland,580,580,116187,0,0,0,0,0,0,6,94,32122,456,456,91246,0,0,0,0,0,0,1,5,211
201102,25,1,1,Massachusetts,160,160,58268,3,6,609,0,0,0,8,123,10949,112,112,47820,2,4,442,0,0,0,2,73,7377
201102,26,2,3,Michigan,374,374,71938,3,6,479,1,3,282,1,5,250,273,273,56907,3,6,479,0,0,0,0,0,0
201102,27,2,4,Minnesota,244,244,63429,1,2,219,0,0,0,3,26,2440,215,215,58780,0,0,0,0,0,0,1,16,1415
201102,28,3,6,Mississippi,434,434,60937,2,4,263,2,7,429,3,31,1985,328,328,46358,0,0,0,0,0,0,1,5,534
