Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200703,01,3,6,Alabama,2002,2002,287498,0,0,0,0,0,0,5,56,4292,1476,1476,209881,0,0,0,0,0,0,0,0,0
200703,02,4,9,Alaska,63,63,16117,17,34,5705,1,4,423,1,5,717,32,32,10847,15,30,5335,1,4,423,1,5,717
200703,04,4,8,Arizona,4583,4583,817178,20,40,3509,15,58,5100,62,1473,128122,4302,4302,770578,9,18,1302,12,46,4443,60,1453,126159
200703,05,3,7,Arkansas,829,829,129093,29,58,5124,15,59,3632,42,377,17383,713,713,113152,19,38,2843,14,56,3495,38,333,15129
200703,06,4,9,California,8061,8061,1726515,152,304,35255,139,478,53955,162,4402,459947,6728,6728,1456320,127,254,28790,123,422,46734,125,4014,423599
200703,08,4,8,Colorado,2041,2041,479012,29,58,8258,5,19,6378,17,426,46894,1839,1839,439002,29,58,8258,4,16,6122,12,392,41622
200703,09,1,1,Connecticut,387,387,93090,5,10,981,1,4,430,10,137,8949,290,290,67269,4,8,616,1,4,430,5,76,6004
200703,10,3,5,Delaware,438,438,57708,9,18,2036,2,8,483,3,25,1208,279,279,38194,9,18,2036,2,8,483,2,18,1096
200703,11,3,5,District of Columbia,67,67,8925,0,0,0,0,0,0,0,0,0,67,67,8925,0,0,0,0,0,0,0,0,0
200703,12,3,5,Florida,8280,8280,1569905,85,170,16682,53,201,26897,207,3551,461868,6404,6404,1250170,76,152,14124,38,145,21051,171,2959,384743
200703,13,3,5,Georgia,6064,6064,939366,48,96,8449,26,94,11061,41,1116,111802,5142,5142,810169,42,84,6802,22,80,10116,33,1041,107540
200703,15,4,9,Hawaii,500,500,123411,0,0,0,4,13,3776,8,74,11202,320,320,81221,0,0,0,1,3,302,3,24,1512
200703,16,4,8,Idaho,1263,1263,231177,20,40,4933,21,82,5638,27,228,19257,1080,1080,202543,15,30,4423,17,67,4881,24,194,16832
200703,17,2,3,Illinois,2648,2648,553880,75,150,18288,31,103,9755,51,1409,136298,2230,2230,479918,60,120,15262,29,97,9145,36,1243,122480
200703,18,2,3,Indiana,1924,1924,350437,32,64,7688,12,45,3537,30,441,18870,1779,1779,331369,30,60,7250,11,42,3537,28,427,18345
200703,19,2,4,Iowa,785,785,138815,6,12,1423,6,23,2167,27,366,34769,658,658,120007,5,10,1084,6,23,2167,16,308,27871
200703,20,2,4,Kansas,871,871,163809,20,40,3070,0,0,0,7,145,9751,801,801,152225,20,40,3070,0,0,0,7,145,9751
200703,21,3,6,Kentucky,1197,1197,185028,5,10,871,31,122,9904,32,362,18324,865,865,139644,3,6,680,30,119,9807,26,317,16193
200703,22,3,7,Louisiana,1548,1548,238771,22,44,2571,12,46,4984,11,219,17192,1194,1194,189432,16,32,1979,10,40,4658,8,168,15262
200703,23,1,1,Maine,467,467,74460,5,10,1107,2,7,693,3,19,1469,210,210,40215,3,6,779,1,3,345,1,5,150
200703,24,3,5,Maryland,1277,1277,216262,14,28,2332,1,3,216,21,1058,80423,1171,1171,199138,13,26,2187,0,0,0,12,956,68927
200703,25,1,1,Massachusetts,671,671,148749,38,76,7925,15,50,4955,22,344,30592,380,380,93708,27,54,5942,12,41,4326,8,131,10387
200703,26,2,3,Michigan,1444,1444,233088,11,22,2218,3,9,718,11,86,8115,921,921,161853,9,18,1756,2,6,463,4,38,4169
