Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201308,01,3,6,Alabama,771,771,153499,3,6,463,0,0,0,7,61,12416,690,690,138047,3,6,463,0,0,0,3,38,11317
201308,02,4,9,Alaska,66,66,17314,1,2,248,1,4,400,1,13,1386,48,48,13449,1,2,248,1,4,400,1,13,1386
201308,04,4,8,Arizona,1532,1532,365985,2,4,510,2,8,1091,11,239,25214,1297,1297,318340,0,0,0,2,8,1091,5,125,12310
201308,05,3,7,Arkansas,484,484,95140,1,2,90,4,13,885,0,0,0,481,481,94751,1,2,90,4,13,885,0,0,0
201308,06,4,9,California,3616,3616,982985,41,82,20304,24,80,14608,93,2817,476094,3202,3202,878033,35,70,17664,19,64,11155,63,2412,427311
201308,08,4,8,Colorado,1481,1481,433181,12,24,4172,1,4,1454,38,1394,168083,1305,1305,383676,11,22,3799,1,4,1454,30,1164,148850
201308,09,1,1,Connecticut,223,223,66832,0,0,0,10,40,6720,16,639,63651,172,172,50014,0,0,0,10,40,6720,11,587,61390
201308,10,3,5,Delaware,324,324,40047,12,24,2129,0,0,0,3,49,5463,322,322,39931,12,24,2129,0,0,0,2,44,5383
201308,11,3,5,District of Columbia,29,29,5950,6,12,1053,0,0,0,1,7,537,29,29,5950,6,12,1053,0,0,0,1,7,537
201308,12,3,5,Florida,5215,5215,1365118,30,60,6879,28,92,11333,63,1278,147537,4882,4882,1258621,29,58,6700,15,53,7550,44,1072,119082
201308,13,3,5,Georgia,2081,2081,402088,2,4,454,16,62,7742,18,416,30100,1681,1681,333956,1,2,304,15,59,7611,16,396,28787
201308,15,4,9,Hawaii,224,224,69295,0,0,0,2,7,1000,0,0,0,224,224,69295,0,0,0,2,7,1000,0,0,0
201308,16,4,8,Idaho,646,646,135995,2,4,416,0,0,0,4,84,6119,518,518,112959,2,4,416,0,0,0,2,60,4209
201308,17,2,3,Illinois,1039,1039,273704,5,10,1571,16,50,5810,19,177,22006,806,806,224376,3,6,1228,16,50,5810,10,102,14632
201308,18,2,3,Indiana,1219,1219,280448,12,24,2683,4,14,1420,27,414,35323,1018,1018,242208,11,22,2469,2,8,872,22,389,33671
201308,19,2,4,Iowa,915,915,183687,9,18,2150,5,17,1872,11,285,25593,814,814,166768,7,14,1715,4,14,1652,8,243,20187
201308,20,2,4,Kansas,379,379,92972,24,48,5987,1,3,500,13,177,30035,213,213,56758,16,32,4506,0,0,0,12,159,28707
201308,21,3,6,Kentucky,600,600,103101,10,20,1328,4,15,983,7,128,7921,340,340,60194,6,12,641,3,12,600,1,5,285
201308,22,3,7,Louisiana,1114,1114,220339,12,24,2537,1,4,396,7,229,23490,786,786,166931,11,22,2366,1,4,396,4,194,21341
201308,23,1,1,Maine,252,252,48654,3,6,560,0,0,0,2,21,919,165,165,34488,1,2,227,0,0,0,0,0,0
201308,24,3,5,Maryland,1025,1025,201718,0,0,0,0,0,0,10,391,23580,851,851,168431,0,0,0,0,0,0,9,360,20600
201308,25,1,1,Massachusetts,641,641,191284,26,52,7841,8,28,3493,22,339,48319,467,467,145484,22,44,6946,5,18,2432,4,65,11592
201308,26,2,3,Michigan,1395,1395,308851,5,10,1304,5,17,2344,10,108,11028,971,971,226294,4,8,1160,4,14,1652,5,66,6431
201308,27,2,4,Minnesota,1125,1125,279730,2,4,306,2,6,614,15,711,90435,902,902,226246,2,4,306,0,0,0,11,658,86674
