Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201812,01,3,6,Alabama,786,786,167215,2,4,509,2,8,1060,4,67,6605,458,458,99783,1,2,346,1,4,500,0,0,0
201812,02,4,9,Alaska,72,72,21422,18,36,6243,1,4,695,3,24,4039,5,5,1214,17,34,5861,0,0,0,0,0,0
201812,04,4,8,Arizona,2855,2855,776489,18,36,4990,0,0,0,20,275,42040,2634,2634,716013,15,30,4272,0,0,0,6,30,6206
201812,05,3,7,Arkansas,450,450,92655,16,32,3516,4,13,674,7,294,36684,334,334,72666,13,26,3126,1,3,150,3,240,33032
201812,06,4,9,California,3880,3880,1080986,109,218,42926,51,178,33176,162,6433,1041089,3078,3078,854302,98,196,39023,34,125,17936,115,5502,885964
201812,08,4,8,Colorado,1778,1778,499534,14,28,3488,8,29,5519,65,2458,352238,1589,1589,448967,3,6,1093,4,14,3198,59,2324,335209
201812,09,1,1,Connecticut,293,293,74674,2,4,412,0,0,0,10,228,38187,247,247,48703,1,2,120,0,0,0,2,176,29820
201812,10,3,5,Delaware,417,417,56912,7,14,1609,1,3,677,9,66,4565,336,336,49499,7,14,1609,1,3,677,3,18,1765
201812,11,3,5,District of Columbia,8,8,1891,1,2,243,0,0,0,7,627,68586,8,8,1891,1,2,243,0,0,0,7,627,68586
201812,12,3,5,Florida,6573,6573,1677253,48,96,13194,12,45,6365,133,4834,593688,5825,5825,1499278,47,94,13119,9,34,4279,106,4122,524063
201812,13,3,5,Georgia,2400,2400,511328,14,28,5180,3,12,1579,29,876,136857,1850,1850,390956,13,26,5000,3,12,1579,22,701,120664
201812,15,4,9,Hawaii,201,201,67869,1,2,765,0,0,0,2,19,3836,190,190,62565,0,0,0,0,0,0,1,14,1600
201812,16,4,8,Idaho,717,717,151204,3,6,612,3,12,983,5,203,26272,624,624,132118,3,6,612,1,4,378,4,177,23490
201812,17,2,3,Illinois,495,495,135838,6,12,1910,10,31,4355,27,666,97929,367,367,99181,5,10,1826,10,31,4355,19,612,91069
201812,18,2,3,Indiana,988,988,259262,7,14,1891,1,3,300,9,86,8963,859,859,230060,5,10,1515,0,0,0,4,57,6519
201812,19,2,4,Iowa,354,354,88321,24,48,2575,1,4,800,2,11,1056,242,242,67986,24,48,2575,1,4,800,0,0,0
201812,20,2,4,Kansas,275,275,67894,7,14,1233,1,3,275,7,87,11413,147,147,36117,1,2,180,0,0,0,3,56,8225
201812,21,3,6,Kentucky,485,485,104492,3,6,528,5,18,2169,21,378,19340,295,295,69554,1,2,210,3,12,1620,12,240,9056
201812,22,3,7,Louisiana,952,952,200517,6,12,1106,1,3,472,1,12,2954,573,573,122301,2,4,260,0,0,0,0,0,0
201812,23,1,1,Maine,206,206,42469,14,28,4954,1,3,225,5,45,5180,90,90,20621,3,6,685,0,0,0,3,29,3800
201812,24,3,5,Maryland,816,816,180451,1,2,133,0,0,0,10,496,72137,800,800,177594,0,0,0,0,0,0,10,496,72137
201812,25,1,1,Massachusetts,469,469,153543,37,74,7734,18,59,7583,42,737,102675,219,219,82464,27,54,4786,16,53,6592,24,570,78059
201812,26,2,3,Michigan,783,783,195049,11,22,3460,4,15,1926,25,161,14794,467,467,118303,1,2,400,3,12,1687,2,22,2810
201812,27,2,4,Minnesota,643,643,193294,3,6,1302,3,11,2142,7,327,61353,557,557,169784,3,6,1302,3,11,2142,5,314,59447
