Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200607,01,3,6,Alabama,1903,1903,274797,7,14,775,0,0,0,12,707,268685,1413,1413,206091,7,14,775,0,0,0,6,614,261620
200607,02,4,9,Alaska,137,137,31938,7,14,1906,10,37,3730,1,7,836,102,102,25956,5,10,1571,9,34,3630,1,7,836
200607,04,4,8,Arizona,4035,4035,743089,17,34,3184,27,100,7495,62,727,66845,3255,3255,615507,5,10,971,22,82,6392,60,710,65128
200607,05,3,7,Arkansas,852,852,128482,27,54,4454,9,33,1205,9,78,5515,548,548,85404,14,28,1360,8,30,1067,0,0,0
200607,06,4,9,California,8083,8083,1738586,119,238,20958,117,423,45178,105,1880,217635,6340,6340,1418236,83,166,13421,88,321,37372,66,1441,170509
200607,08,4,8,Colorado,2462,2462,570564,5,10,1055,20,64,7267,25,502,53344,2169,2169,517939,3,6,710,8,28,2800,12,433,46579
200607,09,1,1,Connecticut,677,677,146002,24,48,2910,1,3,281,9,79,4289,543,543,111317,23,46,2736,1,3,281,3,19,1367
200607,10,3,5,Delaware,382,382,49688,25,50,4070,0,0,0,7,191,13360,214,214,29133,25,50,4070,0,0,0,6,184,13248
200607,11,3,5,District of Columbia,5,5,1050,2,4,380,0,0,0,0,0,60,5,5,1050,2,4,380,0,0,0,0,0,60
200607,12,3,5,Florida,11261,11261,2122644,79,158,15686,81,306,37152,257,4481,498096,9101,9101,1739300,68,136,13478,68,261,31806,225,3998,432080
200607,13,3,5,Georgia,6680,6680,999642,16,32,2602,18,59,5078,43,714,66968,5847,5847,890810,10,20,1852,15,49,4424,23,600,60966
200607,15,4,9,Hawaii,343,343,80683,2,4,470,0,0,0,4,210,33075,343,343,80683,2,4,470,0,0,0,4,210,33075
200607,16,4,8,Idaho,1434,1434,253626,16,32,3730,15,57,4130,5,119,7308,920,920,152312,12,24,2789,12,46,3578,4,105,6069
200607,17,2,3,Illinois,3486,3486,666330,65,130,14846,72,233,19134,46,1713,146721,2644,2644,514861,44,88,10241,54,177,16088,27,1462,123897
200607,18,2,3,Indiana,1983,1983,339219,41,82,9527,8,31,2080,9,137,9928,1717,1717,299296,32,64,8039,6,24,1782,7,127,9386
200607,19,2,4,Iowa,915,915,151818,8,16,1627,8,26,3258,12,205,22639,736,736,124388,6,12,1310,8,26,3258,9,184,20975
200607,20,2,4,Kansas,791,791,127360,33,66,6244,55,218,14941,14,140,9697,713,713,114322,31,62,5843,50,200,13186,13,135,9297
200607,21,3,6,Kentucky,1116,1116,167835,9,18,1354,5,19,1249,12,169,10710,507,507,76399,7,14,1126,4,16,1100,6,49,3247
200607,22,3,7,Louisiana,1549,1549,208850,16,32,2891,2,7,561,19,149,9680,977,977,139590,11,22,2261,1,4,250,0,0,0
200607,23,1,1,Maine,586,586,97366,8,16,1714,2,7,738,3,20,1527,249,249,44665,6,12,1300,0,0,0,0,0,0
200607,24,3,5,Maryland,1230,1230,203308,2,4,500,1,4,364,32,283,39386,1152,1152,189607,2,4,500,1,4,364,28,225,31098
200607,25,1,1,Massachusetts,921,921,198296,33,66,6363,10,33,4007,25,528,63236,495,495,116555,16,32,3193,5,17,2388,10,376,48588
200607,26,2,3,Michigan,2536,2536,411690,18,36,4735,34,123,11256,19,246,15587,1820,1820,315204,15,30,3975,22,87,5467,10,174,10481
