Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201505,01,3,6,Alabama,853,853,173069,4,8,417,1,3,150,15,284,23390,603,603,122369,4,8,417,0,0,0,12,256,20737
201505,02,4,9,Alaska,96,96,27033,2,4,587,1,3,515,2,13,2055,23,23,5344,2,4,587,0,0,0,0,0,0
201505,04,4,8,Arizona,2129,2129,539384,4,8,784,3,10,1634,42,563,80753,1920,1920,490988,2,4,587,3,10,1634,24,293,49814
201505,05,3,7,Arkansas,516,516,110067,9,18,1766,3,11,537,2,25,1651,431,431,97532,9,18,1766,3,11,537,0,0,0
201505,06,4,9,California,4290,4290,1225652,77,154,30923,77,253,48184,161,3048,511856,3564,3564,1010329,70,140,27736,66,218,41768,122,2604,443729
201505,08,4,8,Colorado,1829,1829,534736,25,50,7527,3,9,1064,22,643,85730,1618,1618,486431,12,24,5277,2,6,712,19,625,83808
201505,09,1,1,Connecticut,239,239,83097,4,8,833,3,10,951,15,519,61893,197,197,65326,2,4,400,1,3,175,6,398,52961
201505,10,3,5,Delaware,372,372,48993,10,20,2206,4,15,1419,6,79,7743,251,251,38754,10,20,2206,3,11,1165,3,35,4458
201505,11,3,5,District of Columbia,16,16,3611,4,8,880,0,0,0,6,625,59212,16,16,3611,4,8,880,0,0,0,6,625,59212
201505,12,3,5,Florida,5551,5551,1485668,17,34,4051,23,82,13872,89,3071,389129,4913,4913,1336155,13,26,2929,22,79,13346,74,2813,359492
201505,13,3,5,Georgia,2715,2715,580766,5,10,1450,2,6,1177,14,1363,178947,2128,2128,469317,3,6,1173,1,3,1040,7,1245,170242
201505,15,4,9,Hawaii,236,236,113653,0,0,0,0,0,0,1,76,9200,213,213,101100,0,0,0,0,0,0,1,76,9200
201505,16,4,8,Idaho,671,671,147275,2,4,477,8,30,2029,11,228,21235,572,572,126508,1,2,188,0,0,0,9,181,15946
201505,17,2,3,Illinois,1105,1105,271868,9,18,2695,9,31,5082,23,514,91508,819,819,209560,4,8,1300,9,31,5082,17,451,80540
201505,18,2,3,Indiana,1184,1184,277924,14,28,3972,6,21,2192,32,653,64375,991,991,233749,11,22,3489,5,18,1892,26,557,55302
201505,19,2,4,Iowa,774,774,167115,5,10,893,2,8,964,19,413,48192,663,663,146805,3,6,614,1,4,687,17,403,47024
201505,20,2,4,Kansas,454,454,107761,7,14,1617,3,10,1501,8,163,21453,198,198,45680,1,2,292,1,4,616,3,109,14619
201505,21,3,6,Kentucky,654,654,118326,17,34,2215,9,36,2151,23,226,14873,411,411,76025,12,24,1533,9,36,2151,7,75,5522
201505,22,3,7,Louisiana,1088,1088,229407,14,28,2228,2,8,1011,5,79,9141,613,613,135881,0,0,0,0,0,0,0,0,0
201505,23,1,1,Maine,306,306,58519,0,0,0,0,0,0,4,61,5193,193,193,37658,0,0,0,0,0,0,2,23,1866
201505,24,3,5,Maryland,1214,1214,273438,0,0,0,0,0,0,19,280,35683,1142,1142,259244,0,0,0,0,0,0,5,159,20592
201505,25,1,1,Massachusetts,541,541,147448,24,48,7774,7,23,3463,30,1637,434093,233,233,66343,10,20,2636,5,17,2695,3,855,340585
201505,26,2,3,Michigan,1297,1297,314297,7,14,2247,3,12,1840,39,648,74755,953,953,235973,4,8,1439,2,8,1522,6,135,9783
