Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200111,01,3,6,Alabama,1241,1241,141560,1,2,132,2,8,450,12,238,9243,977,977,110152,1,2,132,2,8,450,9,200,7750
200111,02,4,9,Alaska,138,138,22447,18,36,4543,5,20,1804,0,0,0,126,126,20584,18,36,4543,5,20,1804,0,0,0
200111,04,4,8,Arizona,3155,3155,433589,17,34,2202,7,22,2032,5,49,2837,2827,2827,394385,13,26,1709,2,6,893,2,14,721
200111,05,3,7,Arkansas,526,526,59273,8,16,1205,10,39,2075,17,224,6722,481,481,55663,8,16,1205,10,39,2075,17,224,6722
200111,06,4,9,California,7278,7278,1315319,62,124,14169,47,176,18252,138,2461,216861,6355,6355,1151248,53,106,12494,34,134,13910,112,2076,182863
200111,08,4,8,Colorado,2087,2087,305473,20,40,2762,4,16,1115,77,986,70640,1756,1756,250294,19,38,2695,4,16,1115,64,880,58516
200111,09,1,1,Connecticut,638,638,111399,4,8,418,1,4,322,11,67,4957,562,562,93878,4,8,418,1,4,322,8,50,4462
200111,10,3,5,Delaware,357,357,51440,2,4,253,0,0,0,6,98,4185,228,228,40512,2,4,253,0,0,0,1,40,2000
200111,11,3,5,District of Columbia,5,5,620,1,2,126,0,0,0,0,0,0,5,5,620,1,2,126,0,0,0,0,0,0
200111,12,3,5,Florida,9405,9405,1250455,58,116,9934,104,398,40885,179,3464,320605,8843,8843,1170932,55,110,9691,102,391,40437,168,3336,310412
200111,13,3,5,Georgia,4891,4891,562360,43,86,4015,22,76,2962,57,1189,63020,4024,4024,473238,32,64,2929,12,46,2462,34,953,53763
200111,15,4,9,Hawaii,306,306,52057,0,0,0,1,4,289,1,9,539,217,217,37475,0,0,0,0,0,0,0,0,0
200111,16,4,8,Idaho,605,605,80242,8,16,1335,4,16,568,0,0,0,586,586,77878,8,16,1335,4,16,568,0,0,0
200111,17,2,3,Illinois,2897,2897,464997,99,198,16438,65,234,17810,65,1142,67006,2327,2327,389339,85,170,14299,31,124,9584,44,689,41205
200111,18,2,3,Indiana,2310,2310,322497,48,96,8203,22,86,7530,28,238,11974,1920,1920,276666,42,84,7719,21,83,7432,24,214,10992
200111,19,2,4,Iowa,777,777,101505,10,20,1642,6,23,2088,13,233,12411,635,635,81797,9,18,1481,5,20,1721,12,228,12139
200111,20,2,4,Kansas,745,745,110418,23,46,3900,2,6,322,15,80,3954,667,667,100717,22,44,3712,2,6,322,5,30,1454
200111,21,3,6,Kentucky,1138,1138,120632,15,30,1379,13,51,2475,7,53,2538,925,925,105321,14,28,1292,11,43,1968,4,34,1817
200111,22,3,7,Louisiana,939,939,108730,24,48,1999,4,15,535,3,28,1393,739,739,86042,13,26,1133,3,12,335,2,13,619
200111,23,1,1,Maine,346,346,45598,5,10,607,2,7,536,3,15,1478,253,253,34965,3,6,443,1,4,291,0,0,0
200111,24,3,5,Maryland,1784,1784,218843,2,4,247,4,14,998,20,431,19274,1557,1557,187628,0,0,0,3,11,922,14,273,10267
200111,25,1,1,Massachusetts,1056,1056,193366,32,64,5037,3,9,566,11,383,44823,678,678,131351,21,42,3289,1,3,200,5,323,40965
200111,26,2,3,Michigan,2777,2777,377538,12,24,1912,13,42,2887,38,372,20784,1915,1915,276082,7,14,1058,7,23,1711,10,172,9578
