Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200305,01,3,6,Alabama,1677,1677,208268,4,8,444,2,7,351,11,99,4927,1083,1083,141440,0,0,0,1,3,75,2,18,1105
200305,02,4,9,Alaska,322,322,59907,130,260,36325,29,104,15102,5,38,3642,298,298,55992,129,258,36180,29,104,15102,5,38,3642
200305,04,4,8,Arizona,5305,5305,801093,23,46,3182,9,34,1936,32,450,36677,4868,4868,753848,22,44,3081,9,34,1936,29,417,35079
200305,05,3,7,Arkansas,836,836,117706,24,48,3342,36,142,6117,68,776,29238,697,697,98894,23,46,3158,32,126,5177,65,748,28252
200305,06,4,9,California,12565,12565,2400245,80,160,16694,98,326,33676,195,4473,388691,10469,10469,2013029,59,118,12111,74,242,27010,156,3808,335263
200305,08,4,8,Colorado,3027,3027,492658,34,68,7780,13,48,6646,40,465,41282,2638,2638,431910,29,58,6673,11,41,5951,27,345,30831
200305,09,1,1,Connecticut,764,764,134148,17,34,2305,2,6,700,5,98,1886,644,644,108702,13,26,1622,2,6,700,1,64,640
200305,10,3,5,Delaware,719,719,72799,2,4,129,0,0,0,3,15,330,512,512,56199,2,4,129,0,0,0,0,0,0
200305,11,3,5,District of Columbia,27,27,3520,0,0,0,0,0,0,2,155,9480,27,27,3520,0,0,0,0,0,0,2,155,9480
200305,12,3,5,Florida,12965,12965,1870384,139,278,23490,61,235,25893,373,5898,454628,12131,12131,1751449,138,276,23384,59,229,24855,346,5625,428397
200305,13,3,5,Georgia,6623,6623,802985,27,54,6655,22,76,4002,32,308,17880,5729,5729,704751,21,42,2750,11,42,3323,8,174,11569
200305,15,4,9,Hawaii,326,326,65000,4,8,792,2,8,703,2,30,2575,191,191,33852,4,8,792,2,8,703,1,18,1407
200305,16,4,8,Idaho,1208,1208,169644,10,20,1477,30,115,6061,4,100,4126,949,949,137384,6,12,949,25,98,4805,3,85,3166
200305,17,2,3,Illinois,3905,3905,659296,44,88,9384,50,191,20022,52,790,71903,2956,2956,494065,19,38,4371,20,78,2400,14,171,11162
200305,18,2,3,Indiana,3249,3249,480556,62,124,10674,19,63,4708,28,434,20901,2618,2618,398039,36,72,6995,16,54,4104,13,278,13454
200305,19,2,4,Iowa,1297,1297,172800,31,62,7460,18,71,3492,28,258,13478,1096,1096,147926,29,58,7124,18,71,3492,27,253,12815
200305,20,2,4,Kansas,885,885,139411,24,48,3361,17,67,4775,4,56,1879,754,754,122105,14,28,2261,17,67,4775,4,56,1879
200305,21,3,6,Kentucky,1592,1592,191673,36,72,3852,16,59,2335,18,118,5566,1324,1324,165927,25,50,2919,14,52,1839,13,92,4331
200305,22,3,7,Louisiana,1551,1551,188040,8,16,1026,7,23,2057,50,646,26023,1249,1249,149169,7,14,921,6,20,2010,39,591,22284
200305,23,1,1,Maine,690,690,93372,14,28,2292,5,17,933,3,16,921,459,459,64783,12,24,1974,4,14,697,0,0,0
200305,24,3,5,Maryland,2496,2496,338250,2,4,445,3,12,1158,25,402,15738,2426,2426,326912,2,4,445,3,12,1158,24,397,15429
200305,25,1,1,Massachusetts,1170,1170,214395,65,130,12486,13,41,3454,11,175,21856,679,679,128181,55,110,10609,7,23,1999,6,136,18175
200305,26,2,3,Michigan,4388,4388,604583,46,92,9301,13,45,3444,46,576,30959,3338,3338,475749,33,66,6965,10,36,2737,34,497,27008
