Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201708,01,3,6,Alabama,1083,1083,208757,6,12,1481,1,3,431,8,88,9007,830,830,155885,5,10,913,0,0,0,0,0,0
201708,02,4,9,Alaska,108,108,32303,10,20,3070,1,4,694,6,39,7143,23,23,6409,9,18,2820,0,0,0,4,20,4139
201708,04,4,8,Arizona,2594,2594,657835,22,44,6902,13,44,8139,38,1259,182172,2356,2356,590631,22,44,6902,12,41,6592,36,1249,180988
201708,05,3,7,Arkansas,732,732,147317,18,36,4206,1,4,160,14,145,18220,603,603,125593,17,34,4053,1,4,160,9,120,16775
201708,06,4,9,California,5160,5160,1447474,87,174,33419,44,153,23726,118,4167,779947,4293,4293,1191117,76,152,28892,32,112,16527,86,3638,691790
201708,08,4,8,Colorado,2624,2624,623925,7,14,3237,30,113,7234,57,1725,165013,2423,2423,565199,7,14,3237,29,110,6184,40,1559,152134
201708,09,1,1,Connecticut,354,354,96982,5,10,1314,0,0,0,8,125,25118,291,291,72857,3,6,895,0,0,0,4,100,23240
201708,10,3,5,Delaware,465,465,61979,7,14,2327,1,3,450,10,169,13468,361,361,53267,7,14,2327,1,3,450,7,127,9709
201708,11,3,5,District of Columbia,34,34,7717,1,2,216,0,0,0,4,401,39957,0,0,0,0,0,0,0,0,0,0,0,0
201708,12,3,5,Florida,8138,8138,2084613,39,78,11693,18,68,13067,119,2519,287326,7295,7295,1871712,36,72,10623,17,65,12553,92,2092,240369
201708,13,3,5,Georgia,3664,3664,762961,1,2,618,10,38,9122,74,1197,125240,3108,3108,638207,1,2,618,9,34,8876,66,1097,114432
201708,15,4,9,Hawaii,220,220,80305,16,32,8829,0,0,0,1,13,4745,220,220,80305,16,32,8829,0,0,0,1,13,4745
201708,16,4,8,Idaho,1114,1114,244822,1,2,560,4,16,1118,41,556,66147,943,943,211748,1,2,560,4,16,1118,40,551,65834
201708,17,2,3,Illinois,1140,1140,293894,17,34,9135,29,97,18863,71,904,106668,846,846,225000,13,26,8036,28,94,18416,62,829,98421
201708,18,2,3,Indiana,1502,1502,375903,16,32,4115,0,0,0,14,151,14802,1194,1194,313190,11,22,2912,0,0,0,6,66,8623
201708,19,2,4,Iowa,769,769,170754,7,14,1208,7,27,4960,32,764,82434,660,660,150410,7,14,1208,7,27,4960,30,752,81147
201708,20,2,4,Kansas,482,482,120914,22,44,6219,8,30,5627,39,523,26485,365,365,92349,8,16,3885,8,30,5627,32,444,19579
201708,21,3,6,Kentucky,783,783,154944,23,46,3955,5,20,2365,22,335,22836,477,477,96923,20,40,3581,5,20,2365,8,90,7004
201708,22,3,7,Louisiana,1202,1202,233947,5,10,1085,3,11,1031,3,39,7055,707,707,135372,1,2,300,1,4,170,0,0,0
201708,23,1,1,Maine,456,456,93401,3,6,849,0,0,0,5,43,3213,278,278,58451,2,4,500,0,0,0,2,24,1680
201708,24,3,5,Maryland,1179,1179,259558,0,0,0,0,0,0,5,388,41709,1036,1036,226145,0,0,0,0,0,0,2,326,35428
201708,25,1,1,Massachusetts,700,700,207093,16,32,5780,13,45,9237,45,460,63739,424,424,123585,8,16,3273,11,39,8021,30,318,41114
201708,26,2,3,Michigan,1720,1720,417266,30,60,5668,28,102,8213,25,322,32471,1150,1150,285988,17,34,3282,27,98,7895,12,177,14791
