Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201009,01,3,6,Alabama,552,552,87440,2,4,252,1,4,421,10,178,12008,406,406,61946,1,2,110,0,0,0,8,168,11521
201009,02,4,9,Alaska,80,80,20701,2,4,589,1,3,616,0,0,0,67,67,17761,2,4,589,1,3,616,0,0,0
201009,04,4,8,Arizona,768,768,159299,0,0,0,0,0,0,17,287,32807,571,571,122686,0,0,0,0,0,0,13,233,25986
201009,05,3,7,Arkansas,335,335,52033,29,58,4307,24,96,3898,3,33,2497,296,296,45547,27,54,4073,24,96,3898,0,0,0
201009,06,4,9,California,1785,1785,478220,32,64,10557,27,101,15980,56,876,144814,1434,1434,388794,30,60,9581,24,91,13709,39,749,124696
201009,08,4,8,Colorado,757,757,191381,1,2,184,3,11,1231,29,561,64387,674,674,170992,1,2,184,3,11,1231,28,554,64184
201009,09,1,1,Connecticut,221,221,56774,7,14,1567,10,35,4150,13,128,19923,155,155,37069,6,12,1396,9,32,3770,10,109,19109
201009,10,3,5,Delaware,225,225,32185,5,10,741,1,3,600,2,18,1236,183,183,28402,5,10,741,1,3,600,1,12,703
201009,11,3,5,District of Columbia,13,13,2256,2,4,352,0,0,0,0,0,0,13,13,2256,2,4,352,0,0,0,0,0,0
201009,12,3,5,Florida,2271,2271,518738,5,10,879,8,29,3373,34,462,50023,1978,1978,463738,2,4,312,7,26,3004,26,382,44028
201009,13,3,5,Georgia,1015,1015,184600,2,4,409,6,18,1863,13,119,9457,700,700,133249,1,2,243,5,15,1727,10,89,7479
201009,15,4,9,Hawaii,207,207,59918,1,2,2800,0,0,0,1,72,6200,207,207,59918,1,2,2800,0,0,0,1,72,6200
201009,16,4,8,Idaho,295,295,54433,1,2,337,0,0,0,0,0,0,270,270,50286,1,2,337,0,0,0,0,0,0
201009,17,2,3,Illinois,676,676,149912,6,12,1549,6,20,2631,19,316,41290,498,498,111992,5,10,1257,5,17,2319,15,288,38941
201009,18,2,3,Indiana,847,847,139883,20,40,3302,14,52,3384,11,222,18368,694,694,113387,20,40,3302,14,52,3384,10,217,16800
201009,19,2,4,Iowa,514,514,85263,6,12,1242,1,3,260,6,163,18552,428,428,70896,5,10,993,0,0,0,4,140,16540
201009,20,2,4,Kansas,321,321,57576,6,12,1106,0,0,0,4,78,7358,193,193,37671,1,2,150,0,0,0,3,72,6821
201009,21,3,6,Kentucky,434,434,67943,2,4,356,3,10,916,6,92,4444,296,296,48008,1,2,170,1,4,360,4,64,2880
201009,22,3,7,Louisiana,829,829,132730,9,18,1405,12,48,2568,4,70,5359,580,580,95158,4,8,560,12,48,2568,1,42,3611
201009,23,1,1,Maine,244,244,37507,13,26,1340,11,34,2289,2,12,773,125,125,19296,1,2,350,0,0,0,0,0,0
201009,24,3,5,Maryland,646,646,118283,11,22,2816,1,3,269,4,62,23407,494,494,88942,11,22,2816,0,0,0,0,0,0
201009,25,1,1,Massachusetts,548,548,133858,19,38,4012,25,98,10846,13,135,11762,394,394,101967,11,22,2392,23,92,10241,2,13,1450
201009,26,2,3,Michigan,705,705,132239,2,4,686,3,10,1044,4,20,1467,511,511,102586,2,4,686,3,10,1044,0,0,0
201009,27,2,4,Minnesota,586,586,126363,4,8,1745,4,14,2242,3,65,6045,461,461,103002,3,6,1483,2,8,1693,1,53,5102
