Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200502,01,3,6,Alabama,1783,1783,244623,4,8,350,3,12,2114,43,505,26517,1449,1449,209011,4,8,350,3,12,2114,41,493,26000
200502,02,4,9,Alaska,64,64,12129,18,36,4961,1,4,438,0,0,0,33,33,7412,17,34,4816,1,4,438,0,0,0
200502,04,4,8,Arizona,5831,5831,956636,12,24,2117,17,55,4255,22,847,70676,5296,5296,896359,4,8,893,16,51,4004,20,818,68733
200502,05,3,7,Arkansas,788,788,113684,34,68,5320,4,15,939,30,469,28654,610,610,94743,30,60,4945,1,4,447,19,356,24014
200502,06,4,9,California,9771,9771,1998055,69,138,12712,47,154,18411,200,4032,328431,8148,8148,1699934,60,120,10847,41,135,16910,173,3586,292568
200502,08,4,8,Colorado,2823,2823,549774,5,10,1394,2,6,831,29,266,27995,2644,2644,520231,4,8,1188,1,3,487,25,243,26197
200502,09,1,1,Connecticut,460,460,90870,5,10,759,0,0,0,8,77,3995,396,396,77347,3,6,300,0,0,0,2,17,835
200502,10,3,5,Delaware,591,591,71400,0,0,0,1,4,409,4,52,1027,470,470,61132,0,0,0,1,4,409,0,0,0
200502,11,3,5,District of Columbia,18,18,2569,0,0,0,1,3,300,2,225,62056,18,18,2569,0,0,0,1,3,300,2,225,62056
200502,12,3,5,Florida,15241,15241,2564855,122,244,20199,133,471,41762,274,4220,410523,13262,13262,2232411,92,184,16469,121,430,37657,213,3555,359178
200502,13,3,5,Georgia,6277,6277,843952,11,22,1567,8,28,1835,41,1327,84439,5394,5394,744125,8,16,1118,5,18,1277,26,1164,76912
200502,15,4,9,Hawaii,512,512,94930,3,6,875,1,3,432,8,76,9889,241,241,44545,0,0,0,0,0,0,6,36,2792
200502,16,4,8,Idaho,1253,1253,189085,12,24,2563,19,75,8400,7,101,8240,1061,1061,154914,10,20,2302,18,72,8211,6,96,7998
200502,17,2,3,Illinois,2705,2705,527941,14,28,2846,58,196,16915,48,866,60201,2217,2217,442445,6,12,1287,56,190,16347,26,715,49505
200502,18,2,3,Indiana,1765,1765,290732,28,56,6212,15,51,3844,14,114,5808,1576,1576,266515,21,42,5014,12,41,3324,8,81,4177
200502,19,2,4,Iowa,644,644,104136,17,34,3358,6,22,1813,12,196,16599,594,594,95608,17,34,3358,6,22,1813,12,196,16599
200502,20,2,4,Kansas,786,786,125719,32,64,5640,0,0,0,10,120,4269,710,710,114434,21,42,4014,0,0,0,10,120,4269
200502,21,3,6,Kentucky,1498,1498,192330,12,24,1325,8,30,1433,15,149,6986,825,825,101033,7,14,673,6,24,1147,4,42,1972
200502,22,3,7,Louisiana,1431,1431,182667,19,38,16621,4,14,1011,1,5,400,1087,1087,137282,8,16,877,1,4,315,0,0,0
200502,23,1,1,Maine,395,395,60808,5,10,1061,2,6,521,3,20,1584,207,207,33902,3,6,580,0,0,0,1,8,800
200502,24,3,5,Maryland,1692,1692,259341,6,12,2100,7,24,1821,48,874,52896,1513,1513,236230,6,12,2100,4,15,1122,44,774,46442
200502,25,1,1,Massachusetts,697,697,142855,41,82,7955,9,29,2606,15,322,32058,438,438,99813,33,66,6316,5,15,1413,3,158,17194
200502,26,2,3,Michigan,3731,3731,557511,14,28,2771,12,43,4583,27,287,20695,3056,3056,472147,11,22,2384,7,27,3048,21,247,18208
