Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200407,01,3,6,Alabama,2128,2128,269613,14,28,2456,4,16,2000,18,348,53122,1585,1585,212563,14,28,2456,4,16,2000,11,293,50210
200407,02,4,9,Alaska,209,209,39795,15,30,3998,6,24,3468,2,24,739,157,157,31631,13,26,3707,6,24,3468,2,24,739
200407,04,4,8,Arizona,8374,8374,1295744,38,76,5663,30,104,7473,78,981,71562,7911,7911,1245917,37,74,5549,30,104,7473,76,961,70220
200407,05,3,7,Arkansas,918,918,135820,13,26,1480,4,15,750,17,298,11861,655,655,103281,8,16,881,2,7,385,9,175,6940
200407,06,4,9,California,12822,12822,2607408,90,180,18672,107,379,36599,171,3567,358837,10924,10924,2240680,79,158,16168,85,307,30176,132,3081,318131
200407,08,4,8,Colorado,3383,3383,653990,98,196,19312,25,84,7458,22,275,22806,2823,2823,563951,88,176,17097,15,49,4137,18,236,20134
200407,09,1,1,Connecticut,906,906,186191,12,24,1484,18,70,13226,10,116,5999,799,799,162391,11,22,1119,18,70,13226,4,60,3427
200407,10,3,5,Delaware,680,680,79409,2,4,235,2,7,524,7,84,2633,545,545,67976,2,4,235,2,7,524,3,21,1391
200407,11,3,5,District of Columbia,18,18,1467,0,0,0,0,0,0,1,6,480,18,18,1467,0,0,0,0,0,0,1,6,480
200407,12,3,5,Florida,17186,17186,2715358,107,214,26666,61,230,31013,224,4924,550882,16064,16064,2531449,102,204,25697,57,217,29992,200,4489,515595
200407,13,3,5,Georgia,6844,6844,908925,41,82,9007,58,211,11877,54,2866,173869,6009,6009,812635,30,60,4529,38,131,8917,41,2791,171915
200407,15,4,9,Hawaii,497,497,96511,1,2,203,1,3,400,9,151,36349,497,497,96511,1,2,203,1,3,400,9,151,36349
200407,16,4,8,Idaho,1388,1388,231157,11,22,1916,51,203,11661,13,97,5443,1212,1212,202692,11,22,1916,38,152,9346,10,60,3828
200407,17,2,3,Illinois,4413,4413,782742,148,296,24433,73,236,19691,64,870,84383,3437,3437,628458,134,268,21901,69,224,18776,47,728,74621
200407,18,2,3,Indiana,2970,2970,474662,55,110,10891,16,58,4612,28,217,10433,2412,2412,398294,40,80,8561,10,39,3403,20,155,6997
200407,19,2,4,Iowa,1109,1109,159120,8,16,1734,8,30,1808,9,153,8656,898,898,132127,8,16,1734,8,30,1808,9,153,8656
200407,20,2,4,Kansas,879,879,147963,15,30,2836,16,61,5832,5,120,3552,822,822,140238,15,30,2836,16,61,5832,5,120,3552
200407,21,3,6,Kentucky,1552,1552,202094,20,40,2342,17,53,2106,26,303,19093,1255,1255,171365,15,30,1736,5,17,997,19,262,17286
200407,22,3,7,Louisiana,1574,1574,203390,14,28,1888,2,7,248,2,21,1013,1231,1231,158533,12,24,1738,0,0,0,0,0,0
200407,23,1,1,Maine,661,661,90857,10,20,1881,5,18,1530,4,21,2301,339,339,46639,3,6,420,1,4,316,1,6,1000
200407,24,3,5,Maryland,1804,1804,251590,5,10,598,5,20,1657,25,310,21036,1536,1536,217920,5,10,598,5,20,1657,11,161,7347
200407,25,1,1,Massachusetts,1327,1327,258309,48,96,9671,24,82,7722,24,328,44543,812,812,169267,15,30,3546,8,29,3315,9,149,31720
200407,26,2,3,Michigan,4410,4410,661159,25,50,4461,25,90,8928,55,706,49378,3208,3208,502000,18,36,3308,17,62,5664,46,650,45245
