Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200206,01,3,6,Alabama,1562,1562,176704,5,10,550,2,7,486,30,271,12268,984,984,108990,2,4,197,1,4,320,11,104,5664
200206,02,4,9,Alaska,181,181,32258,72,144,19294,5,18,2482,0,0,0,132,132,25205,70,140,18939,5,18,2482,0,0,0
200206,04,4,8,Arizona,4923,4923,685086,20,40,2841,5,18,947,113,1374,90199,3830,3830,551671,13,26,2017,4,15,858,99,1277,85193
200206,05,3,7,Arkansas,848,848,117657,16,32,2309,49,196,11545,24,246,10476,747,747,105853,13,26,1904,49,196,11545,22,219,9608
200206,06,4,9,California,10586,10586,1972889,57,114,12159,109,368,34004,162,2295,185842,9243,9243,1736825,44,88,9865,98,331,30702,141,2125,175436
200206,08,4,8,Colorado,3593,3593,551891,25,50,4683,25,94,7217,83,1040,68521,2853,2853,433840,13,26,2407,22,85,6534,64,890,57249
200206,09,1,1,Connecticut,701,701,127293,6,12,851,1,3,78,5,37,1725,529,529,86343,0,0,0,0,0,0,1,6,365
200206,10,3,5,Delaware,475,475,58988,0,0,0,0,0,0,4,20,1316,318,318,45354,0,0,0,0,0,0,0,0,0
200206,11,3,5,District of Columbia,18,18,2274,0,0,0,0,0,0,0,0,0,18,18,2274,0,0,0,0,0,0,0,0,0
200206,12,3,5,Florida,10541,10541,1421789,126,252,21398,63,235,18969,273,5153,375969,9478,9478,1299817,120,240,20590,59,223,18421,259,4961,365571
200206,13,3,5,Georgia,6070,6070,674543,38,76,3896,39,153,8201,79,2369,135417,5152,5152,575355,31,62,3085,24,96,6881,57,2167,126278
200206,15,4,9,Hawaii,369,369,70939,3,6,598,5,20,2604,1,5,400,224,224,43080,3,6,598,4,16,2304,0,0,0
200206,16,4,8,Idaho,911,911,135368,14,28,1929,3,9,538,4,58,2137,715,715,113290,12,24,1658,0,0,0,2,48,1403
200206,17,2,3,Illinois,3891,3891,606671,50,100,10137,68,242,18218,72,1118,75218,2951,2951,466629,29,58,6592,31,119,9084,41,549,41834
200206,18,2,3,Indiana,2893,2893,417024,98,196,15618,13,49,3608,27,338,18454,2376,2376,355256,89,178,14732,12,46,3343,12,250,12912
200206,19,2,4,Iowa,897,897,121105,17,34,3260,5,18,1606,13,208,12229,760,760,101121,16,32,3129,4,15,1375,12,203,11820
200206,20,2,4,Kansas,893,893,125780,15,30,2718,18,70,4902,21,480,22069,764,764,111044,15,30,2718,18,70,4902,21,480,22069
200206,21,3,6,Kentucky,1455,1455,160361,8,16,694,25,90,4105,34,232,14265,1181,1181,139375,7,14,624,14,56,3224,19,157,10826
200206,22,3,7,Louisiana,1180,1180,133554,2,4,237,9,28,1614,1,13,669,894,894,100125,0,0,0,8,25,1414,0,0,0
200206,23,1,1,Maine,607,607,80415,4,8,609,4,14,1697,13,180,6499,372,372,51062,2,4,335,1,4,350,10,160,5000
200206,24,3,5,Maryland,2252,2252,293646,13,26,748,2,8,431,16,184,13280,2205,2205,287072,3,6,348,2,8,431,14,173,12791
200206,25,1,1,Massachusetts,1158,1158,200295,27,54,4376,20,73,5361,23,727,62764,630,630,111050,16,32,2809,17,64,4329,11,582,49795
200206,26,2,3,Michigan,3858,3858,534753,26,52,5163,25,81,6422,65,815,42192,2748,2748,402770,17,34,3152,18,59,4406,44,647,32158
