Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201511,01,3,6,Alabama,707,707,140808,32,64,9115,2,6,718,12,222,16038,522,522,102028,32,64,9115,1,3,568,8,185,12615
201511,02,4,9,Alaska,58,58,17945,0,0,0,1,3,515,2,18,2846,3,3,1039,0,0,0,0,0,0,0,0,0
201511,04,4,8,Arizona,1544,1544,396703,6,12,1098,1,3,633,27,570,84834,1309,1309,340271,5,10,999,1,3,633,13,396,65312
201511,05,3,7,Arkansas,375,375,79203,2,4,340,1,4,180,2,31,2046,289,289,64808,2,4,340,1,4,180,0,0,0
201511,06,4,9,California,3214,3214,952882,46,92,15557,33,115,20442,142,5132,832735,2661,2661,794863,43,86,14238,29,103,18349,92,4453,736903
201511,08,4,8,Colorado,1468,1468,428766,5,10,1425,3,11,1981,21,1009,134000,1345,1345,391713,3,6,768,2,8,1629,18,978,130399
201511,09,1,1,Connecticut,191,191,61100,5,10,1527,8,28,3671,11,304,46119,117,117,31408,3,6,1292,6,22,3140,4,242,41182
201511,10,3,5,Delaware,315,315,42063,0,0,0,1,3,426,5,67,8157,238,238,35678,0,0,0,1,3,426,3,35,5645
201511,11,3,5,District of Columbia,5,5,1128,0,0,0,0,0,0,5,776,73518,5,5,1128,0,0,0,0,0,0,5,776,73518
201511,12,3,5,Florida,4965,4965,1276628,20,40,7547,17,63,10211,93,3059,584595,4519,4519,1162380,18,36,6738,16,60,9971,78,2809,556811
201511,13,3,5,Georgia,2207,2207,451348,3,6,1073,7,27,6268,41,1259,141330,1774,1774,361959,2,4,923,6,24,6132,32,1103,128620
201511,15,4,9,Hawaii,181,181,79512,1,2,360,0,0,0,1,9,2500,166,166,71326,1,2,360,0,0,0,1,9,2500
201511,16,4,8,Idaho,558,558,126040,3,6,691,8,30,2510,8,148,14575,501,501,113958,3,6,691,7,27,2374,8,148,14575
201511,17,2,3,Illinois,825,825,228786,8,16,4098,16,53,10083,44,1563,499966,572,572,172253,5,10,3269,16,53,10083,35,1464,488979
201511,18,2,3,Indiana,958,958,232007,17,34,1383,4,13,1619,31,844,105319,820,820,204963,14,28,804,4,13,1619,22,722,95384
201511,19,2,4,Iowa,424,424,92999,13,26,4616,0,0,0,14,344,37076,345,345,78089,13,26,4616,0,0,0,14,344,37076
201511,20,2,4,Kansas,362,362,81063,4,8,953,5,18,2568,3,236,25974,222,222,48680,0,0,0,3,12,1599,1,220,25220
201511,21,3,6,Kentucky,584,584,112565,25,50,5287,7,27,1978,8,223,36007,434,434,88184,23,46,4749,6,24,1790,3,159,31920
201511,22,3,7,Louisiana,915,915,184814,5,10,1145,1,3,472,2,29,6659,525,525,110235,4,8,794,0,0,0,0,0,0
201511,23,1,1,Maine,223,223,51049,4,8,945,0,0,0,2,11,919,124,124,32822,3,6,720,0,0,0,0,0,0
201511,24,3,5,Maryland,684,684,150244,3,6,496,0,0,0,19,413,39352,593,593,134575,0,0,0,0,0,0,14,293,22803
201511,25,1,1,Massachusetts,607,607,159240,25,50,7418,8,26,3964,35,754,66367,342,342,92254,20,40,6061,6,19,3020,18,573,44634
201511,26,2,3,Michigan,960,960,225311,6,12,1164,6,23,2591,52,1058,138547,739,739,175012,5,10,1074,5,20,2353,9,273,42226
201511,27,2,4,Minnesota,717,717,193009,0,0,0,0,0,0,32,826,108246,490,490,140354,0,0,0,0,0,0,9,693,99964
