Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201811,01,3,6,Alabama,984,984,204246,6,12,1094,2,6,839,7,109,15543,707,707,144722,3,6,220,0,0,0,3,19,735
201811,02,4,9,Alaska,79,79,23870,5,10,1389,1,4,695,2,13,2055,11,11,3102,4,8,1034,0,0,0,0,0,0
201811,04,4,8,Arizona,2053,2053,537108,18,36,3211,3,9,1448,18,465,61429,1628,1628,422257,15,30,2495,2,6,962,4,304,38571
201811,05,3,7,Arkansas,542,542,114519,27,54,3472,29,91,7332,6,72,6004,406,406,90798,23,46,2904,25,77,6598,2,21,2530
201811,06,4,9,California,4078,4078,1226085,85,170,33575,35,128,22497,175,3365,534120,3478,3478,1049561,70,140,27060,26,99,18839,127,2627,416192
201811,08,4,8,Colorado,2107,2107,645891,15,30,2703,20,68,7219,28,1444,221650,1939,1939,600198,5,10,1363,6,23,3475,22,1377,213035
201811,09,1,1,Connecticut,266,266,85309,5,10,1622,0,0,0,10,78,10964,204,204,56629,4,8,1330,0,0,0,2,16,1456
201811,10,3,5,Delaware,485,485,65944,2,4,360,2,7,1111,5,52,2977,397,397,58240,2,4,360,2,7,1111,2,13,1029
201811,11,3,5,District of Columbia,3,3,709,1,2,243,0,0,0,3,657,71867,3,3,709,1,2,243,0,0,0,3,657,71867
201811,12,3,5,Florida,7239,7239,1902506,56,112,16812,18,65,11497,124,4743,564723,6298,6298,1670204,53,106,16073,12,42,7297,97,4137,491976
201811,13,3,5,Georgia,2832,2832,613929,17,34,6140,4,16,1040,41,2042,314271,2209,2209,486494,16,32,5960,4,16,1040,37,1982,308853
201811,15,4,9,Hawaii,196,196,61564,0,0,0,0,0,0,2,74,12130,119,119,35334,0,0,0,0,0,0,0,0,0
201811,16,4,8,Idaho,936,936,211074,6,12,2173,11,43,3401,19,147,13287,870,870,198585,4,8,1368,10,40,3144,19,147,13287
201811,17,2,3,Illinois,756,756,184931,18,36,7173,17,60,10202,46,1642,163583,561,561,137638,16,32,6714,16,57,9827,36,1529,147901
201811,18,2,3,Indiana,1362,1362,353602,15,30,2544,1,3,1137,11,157,23354,1227,1227,324377,13,26,2105,1,3,1137,5,94,17781
201811,19,2,4,Iowa,565,565,128455,0,0,0,2,6,1132,6,188,28701,389,389,98505,0,0,0,2,6,1132,5,173,26937
201811,20,2,4,Kansas,355,355,95902,9,18,2092,1,3,454,3,123,22214,230,230,65321,2,4,540,0,0,0,1,81,18927
201811,21,3,6,Kentucky,546,546,114903,12,24,1433,1,3,420,17,219,14978,397,397,90863,11,22,1320,0,0,0,14,148,9775
201811,22,3,7,Louisiana,944,944,202292,8,16,1779,1,3,232,3,20,3277,458,458,100965,1,2,200,0,0,0,2,10,816
201811,23,1,1,Maine,311,311,62247,7,14,2070,3,10,960,0,0,0,224,224,47979,6,12,1910,3,10,960,0,0,0
201811,24,3,5,Maryland,912,912,204234,2,4,267,0,0,0,16,561,78877,874,874,195955,0,0,0,0,0,0,16,561,78877
201811,25,1,1,Massachusetts,461,461,152098,16,32,5843,6,21,6412,25,509,97346,292,292,105911,8,16,3415,4,15,5390,7,350,72594
201811,26,2,3,Michigan,1083,1083,294108,15,30,4807,2,7,1211,23,233,30434,627,627,188518,5,10,1747,1,4,973,11,112,18209
201811,27,2,4,Minnesota,999,999,289014,2,4,990,0,0,0,29,784,146317,817,817,241824,1,2,390,0,0,0,6,628,135924
