Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201012,01,3,6,Alabama,565,565,95668,3,6,419,2,6,631,30,296,22908,502,502,85951,2,4,277,0,0,0,29,291,22786
201012,02,4,9,Alaska,22,22,5995,3,6,1000,0,0,0,0,0,0,14,14,4269,3,6,1000,0,0,0,0,0,0
201012,04,4,8,Arizona,631,631,143581,0,0,0,0,0,0,7,178,18523,492,492,116220,0,0,0,0,0,0,0,0,0
201012,05,3,7,Arkansas,319,319,53401,5,10,715,9,32,2538,8,202,10677,299,299,49918,4,8,596,9,32,2538,8,202,10677
201012,06,4,9,California,2668,2668,652651,40,80,10911,21,79,13043,92,3317,484047,2349,2349,578743,38,76,10472,19,73,11934,77,3090,449597
201012,08,4,8,Colorado,573,573,197083,10,20,3929,3,11,1125,19,439,40112,523,523,184803,10,20,3929,3,11,1125,18,429,39823
201012,09,1,1,Connecticut,173,173,49390,4,8,546,2,6,866,3,28,1190,112,112,30288,3,6,375,1,3,485,0,0,0
201012,10,3,5,Delaware,161,161,21106,2,4,318,1,4,586,2,11,1328,125,125,17843,2,4,318,1,4,586,1,6,1013
201012,11,3,5,District of Columbia,10,10,1833,5,10,918,0,0,0,1,63,6795,0,0,0,0,0,0,0,0,0,0,0,0
201012,12,3,5,Florida,2069,2069,496940,5,10,1353,8,29,3773,63,930,78761,1873,1873,462685,4,8,1145,7,26,3239,56,876,72515
201012,13,3,5,Georgia,950,950,161256,2,4,316,4,16,1200,20,270,20728,670,670,119352,0,0,0,3,12,1018,17,235,18453
201012,15,4,9,Hawaii,126,126,38861,0,0,0,1,3,821,5,39,3546,100,100,32426,0,0,0,0,0,0,4,31,2970
201012,16,4,8,Idaho,161,161,33606,0,0,0,0,0,0,1,7,805,136,136,29817,0,0,0,0,0,0,0,0,0
201012,17,2,3,Illinois,355,355,77096,9,18,3931,5,16,2824,13,557,61421,254,254,57663,8,16,3694,5,16,2824,9,511,57290
201012,18,2,3,Indiana,474,474,85720,5,10,1104,18,71,4693,4,85,4758,439,439,79730,5,10,1104,17,68,4693,4,85,4758
201012,19,2,4,Iowa,320,320,56701,4,8,1281,1,4,199,7,176,14632,297,297,52415,3,6,1071,1,4,199,5,146,11861
201012,20,2,4,Kansas,255,255,47696,9,18,1846,3,12,2078,2,27,2477,213,213,39260,8,16,1649,3,12,2078,1,5,660
201012,21,3,6,Kentucky,259,259,40276,2,4,316,4,14,1394,8,146,7521,187,187,30751,0,0,0,2,8,655,7,125,6347
201012,22,3,7,Louisiana,816,816,136337,27,54,4524,7,25,2259,6,89,8791,600,600,103002,24,48,3970,7,25,2259,3,63,7165
201012,23,1,1,Maine,193,193,34522,3,6,712,0,0,0,1,8,350,86,86,16718,2,4,350,0,0,0,0,0,0
201012,24,3,5,Maryland,538,538,95432,1,2,210,1,3,269,4,56,6054,471,471,83803,1,2,210,0,0,0,2,37,3800
201012,25,1,1,Massachusetts,460,460,128489,11,22,1889,5,16,1910,14,239,19400,306,306,95892,9,18,1436,5,16,1910,2,139,10122
201012,26,2,3,Michigan,387,387,78899,2,4,424,2,7,795,7,156,11948,305,305,66789,2,4,424,1,4,556,5,146,11209
201012,27,2,4,Minnesota,323,323,78608,0,0,0,5,20,2041,7,253,26970,302,302,74986,0,0,0,5,20,2041,4,237,25504
