Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200410,01,3,6,Alabama,1688,1688,200436,6,12,1056,0,0,0,10,141,14971,1157,1157,147963,6,12,1056,0,0,0,8,122,14047
200410,02,4,9,Alaska,98,98,19683,12,24,3488,6,18,1275,6,52,5993,59,59,13613,11,22,3343,6,18,1275,6,52,5993
200410,04,4,8,Arizona,6123,6123,982613,26,52,4516,11,42,3339,56,788,60134,5596,5596,913122,24,48,4239,11,42,3339,54,766,58657
200410,05,3,7,Arkansas,780,780,119492,25,50,3649,35,111,7808,24,315,17112,603,603,100367,24,48,3557,33,105,7628,22,293,16293
200410,06,4,9,California,11704,11704,2417335,122,244,23082,94,325,33389,180,4368,431414,10054,10054,2111571,112,224,20955,82,287,29157,139,3793,385545
200410,08,4,8,Colorado,2833,2833,549700,15,30,2486,22,72,7939,25,351,29224,2412,2412,475306,10,20,1463,16,52,6021,20,313,26391
200410,09,1,1,Connecticut,764,764,152395,8,16,1426,1,3,288,13,124,6411,612,612,111165,2,4,600,0,0,0,5,65,3055
200410,10,3,5,Delaware,690,690,77163,0,0,0,0,0,0,6,99,2856,571,571,66984,0,0,0,0,0,0,2,24,1380
200410,11,3,5,District of Columbia,9,9,2363,0,0,0,0,0,0,3,206,13646,9,9,2363,0,0,0,0,0,0,3,206,13646
200410,12,3,5,Florida,14726,14726,2361204,111,222,18707,58,217,22430,355,7574,693174,12729,12729,2059695,95,190,16398,42,159,15969,330,7118,655989
200410,13,3,5,Georgia,6331,6331,829744,41,82,8373,32,115,4928,58,1839,113534,5162,5162,689539,29,58,3740,9,33,1860,40,1621,104809
200410,15,4,9,Hawaii,475,475,96892,7,14,1419,24,96,8819,15,107,21093,475,475,96892,7,14,1419,24,96,8819,15,107,21093
200410,16,4,8,Idaho,1275,1275,190428,13,26,2432,19,73,2730,7,46,2874,967,967,148237,10,20,1690,14,56,1764,4,27,1807
200410,17,2,3,Illinois,3839,3839,717509,85,170,16448,94,305,25051,84,1215,96315,3050,3050,579892,58,116,10797,87,282,23262,68,1056,85232
200410,18,2,3,Indiana,2742,2742,438363,101,202,16279,25,95,6938,49,427,24978,2068,2068,345576,72,144,11641,17,68,5159,26,262,16078
200410,19,2,4,Iowa,1084,1084,170557,19,38,3792,16,61,2965,20,328,16583,972,972,154366,17,34,3211,15,58,2746,20,328,16583
200410,20,2,4,Kansas,716,716,120210,21,42,3637,4,13,1211,2,16,553,626,626,107129,4,8,733,3,10,1025,0,0,0
200410,21,3,6,Kentucky,1548,1548,206127,8,16,945,17,58,2429,22,363,12467,1284,1284,179130,4,8,495,7,28,1694,14,311,10095
200410,22,3,7,Louisiana,1506,1506,189024,30,60,4089,36,122,6650,14,123,7009,1037,1037,128765,27,54,3779,23,83,4485,11,88,5000
200410,23,1,1,Maine,615,615,88850,11,22,2492,4,13,1226,4,48,4625,314,314,47396,6,12,1475,0,0,0,1,32,3281
200410,24,3,5,Maryland,2069,2069,297305,3,6,598,4,14,1093,19,594,39529,1762,1762,254166,2,4,495,3,11,823,10,462,30609
200410,25,1,1,Massachusetts,1099,1099,211676,49,98,9324,24,82,7679,22,480,38269,626,626,124066,33,66,5929,14,49,4795,7,286,20155
200410,26,2,3,Michigan,4011,4011,615921,40,80,6801,32,121,11490,66,912,57570,2906,2906,471846,33,66,5800,23,88,7888,50,777,47623
