Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200911,01,3,6,Alabama,609,609,98449,2,4,275,3,11,1106,13,270,18538,538,538,87398,2,4,275,3,11,1106,13,270,18538
200911,02,4,9,Alaska,33,33,8681,1,2,373,0,0,0,0,0,0,22,22,6484,1,2,373,0,0,0,0,0,0
200911,04,4,8,Arizona,942,942,199327,1,2,228,7,21,2944,3,22,1162,806,806,173410,0,0,0,6,18,2816,0,0,0
200911,05,3,7,Arkansas,356,356,52842,3,6,358,0,0,0,3,44,1955,317,317,45821,2,4,220,0,0,0,3,44,1955
200911,06,4,9,California,1728,1728,420581,30,60,9255,34,108,19401,47,470,57687,1484,1484,360133,25,50,7878,32,101,18469,44,455,55969
200911,08,4,8,Colorado,472,472,118669,7,14,1769,1,3,750,1,5,445,434,434,107998,7,14,1769,0,0,0,0,0,300
200911,09,1,1,Connecticut,228,228,63437,3,6,1121,0,0,0,3,18,1152,199,199,51017,2,4,872,0,0,0,1,8,780
200911,10,3,5,Delaware,204,204,26964,4,8,625,0,0,0,2,10,395,172,172,24073,4,8,625,0,0,0,0,0,0
200911,11,3,5,District of Columbia,1,1,180,0,0,0,0,0,0,0,0,0,1,1,180,0,0,0,0,0,0,0,0,0
200911,12,3,5,Florida,2029,2029,458579,7,14,2428,8,31,5259,45,928,90294,1810,1810,412764,6,12,2245,8,31,5259,38,885,86050
200911,13,3,5,Georgia,995,995,160136,3,6,863,18,70,5825,4,24,2014,751,751,121293,1,2,487,17,67,5673,1,6,1068
200911,15,4,9,Hawaii,143,143,48419,0,0,0,1,4,549,4,24,3116,99,99,33140,0,0,0,1,4,549,3,18,2537
200911,16,4,8,Idaho,350,350,62340,3,6,579,2,7,675,0,0,0,310,310,55489,1,2,147,1,4,500,0,0,0
200911,17,2,3,Illinois,658,658,157972,14,28,3470,8,28,1954,18,367,42189,495,495,126648,4,8,1520,8,28,1954,14,338,39805
200911,18,2,3,Indiana,775,775,150576,10,20,1972,2,7,520,10,133,10284,671,671,134439,8,16,1671,1,4,520,5,93,8113
200911,19,2,4,Iowa,455,455,79644,4,8,1051,2,7,1361,4,121,11688,429,429,75409,4,8,1051,2,7,1361,4,121,11688
200911,20,2,4,Kansas,255,255,46581,13,26,1457,80,320,30772,11,116,4366,240,240,43653,12,24,1297,80,320,30772,11,116,4366
200911,21,3,6,Kentucky,396,396,58961,26,52,2393,2,8,504,5,36,1501,353,353,51871,25,50,2200,2,8,504,3,26,1040
200911,22,3,7,Louisiana,669,669,126251,13,26,1893,1,3,220,2,13,724,484,484,99675,12,24,1764,0,0,0,0,0,0
200911,23,1,1,Maine,207,207,39033,4,8,1153,0,0,0,3,16,1017,139,139,27757,3,6,840,0,0,0,1,6,350
200911,24,3,5,Maryland,590,590,118633,0,0,0,0,0,0,10,94,9061,496,496,99200,0,0,0,0,0,0,5,44,3928
200911,25,1,1,Massachusetts,428,428,110158,7,14,1472,3,10,1956,8,46,4187,323,323,87124,4,8,837,2,7,1380,1,8,950
200911,26,2,3,Michigan,513,513,90261,1,2,195,3,11,559,5,27,2414,352,352,65899,1,2,195,2,8,320,2,12,1139
200911,27,2,4,Minnesota,559,559,116715,2,4,510,2,7,624,9,100,11263,493,493,105212,2,4,510,2,7,624,7,90,10239
