Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201808,01,3,6,Alabama,1194,1194,241302,3,6,1161,3,12,1342,12,169,26759,919,919,180191,0,0,0,1,4,223,7,82,12571
201808,02,4,9,Alaska,116,116,33208,2,4,713,1,4,695,6,41,8161,22,22,5043,1,2,358,0,0,0,4,30,6422
201808,04,4,8,Arizona,3074,3074,775476,31,62,7845,13,46,9991,74,556,73961,2632,2632,652343,29,58,7368,13,46,9991,58,426,55504
201808,05,3,7,Arkansas,607,607,132388,18,36,3064,8,28,1779,4,44,3060,426,426,100302,12,24,2191,2,8,707,0,0,0
201808,06,4,9,California,5449,5449,1665120,95,190,37416,41,134,31583,146,3053,561086,4440,4440,1362799,82,164,32468,24,82,16936,102,2444,457282
201808,08,4,8,Colorado,2511,2511,732570,23,46,9498,6,20,4536,41,743,99449,2346,2346,683309,23,46,9498,5,17,3698,34,680,90839
201808,09,1,1,Connecticut,221,221,83809,7,14,2484,0,0,0,9,114,15151,174,174,58403,6,12,2192,0,0,0,3,76,8319
201808,10,3,5,Delaware,490,490,65931,0,0,0,0,0,0,7,45,3148,479,479,64094,0,0,0,0,0,0,4,30,2501
201808,11,3,5,District of Columbia,11,11,2600,3,6,729,0,0,0,6,323,35332,11,11,2600,3,6,729,0,0,0,6,323,35332
201808,12,3,5,Florida,8281,8281,2135680,94,188,29853,78,289,31948,133,3681,480476,7161,7161,1856568,91,182,29502,71,264,27642,107,3032,406200
201808,13,3,5,Georgia,3561,3561,781543,14,28,6163,6,22,2496,28,865,102702,2987,2987,657817,14,28,6163,5,19,2312,24,832,98945
201808,15,4,9,Hawaii,204,204,79751,4,8,2576,5,20,5361,14,100,21399,204,204,79751,4,8,2576,5,20,5361,14,100,21399
201808,16,4,8,Idaho,1076,1076,234274,14,28,2079,7,27,1752,27,248,27803,821,821,177877,3,6,627,3,12,660,23,208,23235
201808,17,2,3,Illinois,1083,1083,264556,19,38,8077,22,70,15978,29,662,74208,729,729,183764,13,26,6693,20,64,14793,17,507,56035
201808,18,2,3,Indiana,1624,1624,432258,22,44,4968,0,0,0,22,430,37867,1453,1453,395273,21,42,4831,0,0,0,14,330,30440
201808,19,2,4,Iowa,844,844,202694,16,32,3847,0,0,0,4,140,23638,643,643,169348,14,28,3305,0,0,0,3,121,21404
201808,20,2,4,Kansas,570,570,145587,16,32,2896,5,17,2493,10,727,112984,368,368,97023,3,6,686,2,8,1300,8,669,108447
201808,21,3,6,Kentucky,776,776,177591,28,56,5284,7,25,1577,49,669,66723,457,457,113642,24,48,4527,5,19,883,35,394,46478
201808,22,3,7,Louisiana,1196,1196,252882,9,18,1675,1,3,232,19,550,61273,616,616,132376,3,6,406,0,0,0,18,540,58811
201808,23,1,1,Maine,325,325,63092,3,6,950,2,6,375,4,38,2850,181,181,36331,2,4,750,1,3,275,3,28,2050
201808,24,3,5,Maryland,1176,1176,268572,5,10,792,0,0,0,15,995,179893,1141,1141,259838,2,4,392,0,0,0,15,995,179893
201808,25,1,1,Massachusetts,620,620,202011,19,38,7443,7,23,3838,19,183,32254,401,401,144499,9,18,3892,5,17,2307,4,67,13400
201808,26,2,3,Michigan,1689,1689,452114,15,30,4868,5,17,2085,29,440,54772,1107,1107,320882,3,6,1350,2,7,731,11,239,34422
