Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200210,01,3,6,Alabama,1677,1677,194756,6,12,491,2,8,619,9,95,6229,1240,1240,150043,6,12,491,2,8,619,6,68,4784
200210,02,4,9,Alaska,155,155,28828,41,82,11677,5,18,2488,0,0,0,132,132,25113,40,80,11532,5,18,2488,0,0,0
200210,04,4,8,Arizona,5326,5326,756922,28,56,4592,13,49,3176,36,543,41158,5022,5022,725004,23,46,4063,11,42,2867,35,538,41001
200210,05,3,7,Arkansas,623,623,85071,29,58,3694,4,14,832,6,57,2348,516,516,72877,28,56,3485,3,11,604,0,0,0
200210,06,4,9,California,12421,12421,2350987,66,132,16079,103,364,38966,262,4758,375406,10845,10845,2045560,56,112,13672,81,293,32201,220,4170,323451
200210,08,4,8,Colorado,2985,2985,503504,28,56,4716,24,82,6881,36,460,34548,2533,2533,430889,17,34,2368,22,76,6399,28,358,26907
200210,09,1,1,Connecticut,826,826,173888,9,18,1548,4,14,995,6,63,3129,738,738,148963,4,8,860,3,11,917,4,53,3000
200210,10,3,5,Delaware,587,587,64710,8,16,843,5,20,850,7,67,3750,431,431,51117,8,16,843,5,20,850,3,47,2434
200210,11,3,5,District of Columbia,71,71,8968,0,0,0,0,0,0,0,0,0,71,71,8968,0,0,0,0,0,0,0,0,0
200210,12,3,5,Florida,11474,11474,1625765,142,284,21964,48,174,20085,309,5136,412078,10181,10181,1466089,139,278,21750,45,164,19493,285,4778,388987
200210,13,3,5,Georgia,5930,5930,650535,42,84,4255,16,52,1806,66,2108,126245,4972,4972,555981,39,78,4052,4,15,1093,47,1946,119035
200210,15,4,9,Hawaii,545,545,92730,5,10,898,0,0,0,6,97,9000,406,406,66024,5,10,898,0,0,0,4,87,8200
200210,16,4,8,Idaho,1040,1040,141238,8,16,1856,31,119,5673,7,210,16434,778,778,107385,6,12,1512,28,110,5212,5,200,15700
200210,17,2,3,Illinois,4517,4517,714382,71,142,12471,70,244,17657,140,1504,85290,3734,3734,601259,58,116,9839,65,228,16145,122,1344,73256
200210,18,2,3,Indiana,3090,3090,455788,72,144,12922,33,129,7664,37,450,20486,2435,2435,377563,49,98,9687,29,116,6871,25,341,15360
200210,19,2,4,Iowa,922,922,133077,34,68,5472,16,61,3362,30,342,12188,727,727,109110,21,42,3350,14,54,2947,22,278,9629
200210,20,2,4,Kansas,908,908,129260,47,94,4955,3,12,1113,5,125,5861,836,836,120458,46,92,4788,3,12,1113,4,120,5689
200210,21,3,6,Kentucky,1350,1350,154156,8,16,923,20,78,4455,15,142,7047,983,983,119264,7,14,874,18,72,4138,10,94,4925
200210,22,3,7,Louisiana,1191,1191,134712,10,20,978,11,44,1750,5,44,1254,919,919,107062,8,16,734,11,44,1750,4,32,636
200210,23,1,1,Maine,607,607,79769,8,16,1314,6,19,1947,2,10,696,350,350,50954,4,8,580,4,12,1005,0,0,0
200210,24,3,5,Maryland,2077,2077,257555,0,0,0,4,16,1600,12,267,15226,1788,1788,222343,0,0,0,4,16,1600,9,154,8653
200210,25,1,1,Massachusetts,1150,1150,216131,41,82,6862,9,33,4243,10,75,6061,707,707,140962,33,66,5552,6,23,1877,3,22,1503
200210,26,2,3,Michigan,4109,4109,571588,42,84,9871,25,86,7449,83,722,46418,3089,3089,450716,34,68,7882,21,71,6133,58,571,38122
