Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201803,01,3,6,Alabama,995,995,222900,2,4,396,10,40,4808,9,97,9596,720,720,170196,0,0,0,8,32,3906,7,84,7756
201803,02,4,9,Alaska,111,111,33444,3,6,1380,1,4,694,2,19,3004,20,20,5393,2,4,655,0,0,0,0,0,0
201803,04,4,8,Arizona,2667,2667,677885,23,46,6383,11,33,4168,18,386,45974,2436,2436,615883,22,44,6052,11,33,4168,17,381,45546
201803,05,3,7,Arkansas,839,839,170479,24,48,5075,9,28,3327,14,329,30189,595,595,127880,20,40,4496,5,16,2690,9,284,27341
201803,06,4,9,California,6302,6302,1720584,81,162,31384,69,236,51573,155,4846,960839,5265,5265,1426347,71,142,27958,60,205,45651,120,4219,865564
201803,08,4,8,Colorado,2694,2694,785920,25,50,8128,16,63,8243,58,2666,421319,2522,2522,732745,25,50,8128,15,60,7725,46,2588,416597
201803,09,1,1,Connecticut,183,183,61097,2,4,736,1,4,400,10,130,13054,141,141,44854,1,2,583,1,4,400,5,88,9938
201803,10,3,5,Delaware,445,445,58837,4,8,1593,6,24,3063,4,30,2364,434,434,57340,4,8,1593,6,24,3063,3,22,2236
201803,11,3,5,District of Columbia,10,10,2312,0,0,0,0,0,0,5,349,37594,10,10,2312,0,0,0,0,0,0,5,349,37594
201803,12,3,5,Florida,7843,7843,2028396,72,144,21045,56,185,31902,98,3149,413618,6510,6510,1692403,67,134,19828,49,160,26567,75,2762,364313
201803,13,3,5,Georgia,4019,4019,888642,3,6,592,5,19,2678,66,1945,214309,3312,3312,742210,2,4,522,4,16,2493,60,1879,206705
201803,15,4,9,Hawaii,261,261,99106,3,6,1769,0,0,0,2,88,32354,165,165,60192,3,6,1769,0,0,0,0,0,0
201803,16,4,8,Idaho,1053,1053,224785,3,6,1059,10,40,2502,10,381,35945,862,862,183670,1,2,206,4,16,918,5,268,24533
201803,17,2,3,Illinois,1042,1042,260494,16,32,5380,20,67,13660,43,1083,186782,807,807,207219,15,30,5296,19,64,13212,37,1025,180094
201803,18,2,3,Indiana,1537,1537,405839,36,72,8648,5,17,2730,17,734,93031,1376,1376,371860,33,66,7877,5,17,2730,11,668,87984
201803,19,2,4,Iowa,790,790,189041,5,10,944,1,3,305,8,222,19757,717,717,174312,5,10,944,1,3,305,7,217,19297
201803,20,2,4,Kansas,496,496,137377,18,36,4580,4,14,2361,5,227,19171,335,335,92991,6,12,2506,3,11,1915,1,157,12271
201803,21,3,6,Kentucky,789,789,169788,9,18,1542,11,40,2493,35,383,27747,598,598,135755,6,12,930,11,40,2493,29,300,21850
201803,22,3,7,Louisiana,1340,1340,264871,13,26,2503,3,9,1123,3,74,10907,830,830,163905,9,18,1532,0,0,0,1,48,5381
201803,23,1,1,Maine,213,213,46766,4,8,1154,0,0,0,3,27,2499,114,114,25804,3,6,805,0,0,0,0,0,0
201803,24,3,5,Maryland,1049,1049,228664,13,26,1923,0,0,0,15,915,172713,1017,1017,221009,12,24,1684,0,0,0,14,899,171400
201803,25,1,1,Massachusetts,534,534,189599,13,26,3783,24,74,12287,24,657,99793,319,319,123752,3,6,1115,22,67,11292,9,471,72126
201803,26,2,3,Michigan,1246,1246,307654,17,34,3647,6,22,1980,27,342,54928,780,780,201852,4,8,1260,4,16,1546,15,205,38772
