Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201411,01,3,6,Alabama,603,603,127080,10,20,1290,1,3,335,4,57,5545,433,433,93951,10,20,1290,0,0,0,1,42,4732
201411,02,4,9,Alaska,55,55,14629,2,4,350,1,3,546,0,0,0,12,12,2683,2,4,350,0,0,0,0,0,0
201411,04,4,8,Arizona,1051,1051,258557,8,16,2160,0,0,0,26,496,72315,903,903,227317,6,12,1963,0,0,0,21,404,61475
201411,05,3,7,Arkansas,262,262,55176,4,8,400,0,0,0,17,313,22842,256,256,54181,4,8,400,0,0,0,17,313,22842
201411,06,4,9,California,2632,2632,803011,32,64,11852,55,208,30543,157,4517,660895,2294,2294,709719,26,52,9433,49,188,26909,105,3833,562770
201411,08,4,8,Colorado,1044,1044,296392,3,6,994,0,0,0,45,843,87456,963,963,274097,1,2,344,0,0,0,38,726,77297
201411,09,1,1,Connecticut,172,172,60702,4,8,674,1,4,269,5,66,10522,120,120,42259,4,8,674,1,4,269,3,45,9294
201411,10,3,5,Delaware,250,250,32109,6,12,1464,0,0,0,4,50,4926,191,191,26696,6,12,1464,0,0,0,1,18,1942
201411,11,3,5,District of Columbia,13,13,2803,0,0,0,1,3,323,1,35,2846,13,13,2803,0,0,0,1,3,323,1,35,2846
201411,12,3,5,Florida,3780,3780,1076246,21,42,5379,14,52,10405,66,1474,145611,3265,3265,935158,20,40,5139,11,43,9125,52,1225,127339
201411,13,3,5,Georgia,1826,1826,376347,3,6,440,4,14,2032,13,421,44101,1583,1583,333144,1,2,158,3,11,1879,8,334,37748
201411,15,4,9,Hawaii,155,155,47057,0,0,0,0,0,0,3,124,39000,144,144,41105,0,0,0,0,0,0,3,124,39000
201411,16,4,8,Idaho,400,400,86485,4,8,1028,25,100,7254,3,45,3884,367,367,80338,3,6,787,25,100,7254,0,0,0
201411,17,2,3,Illinois,687,687,209191,7,14,1934,8,28,3989,20,400,53013,581,581,186921,6,12,1697,8,28,3989,14,358,49452
201411,18,2,3,Indiana,838,838,195099,20,40,4584,9,29,2706,27,234,14038,737,737,175960,19,38,4379,8,26,2499,17,168,9336
201411,19,2,4,Iowa,539,539,120355,4,8,918,3,11,1249,17,225,23030,483,483,108174,3,6,689,3,11,1249,15,209,20924
201411,20,2,4,Kansas,292,292,72035,19,38,4313,0,0,0,65,625,77014,233,233,56177,17,34,4013,0,0,0,55,575,72689
201411,21,3,6,Kentucky,326,326,62210,5,10,615,3,10,942,16,163,8429,171,171,34432,4,8,478,1,4,260,8,55,3785
201411,22,3,7,Louisiana,784,784,159241,12,24,2273,1,3,315,6,74,5730,394,394,85960,7,14,1379,1,3,315,1,16,1200
201411,23,1,1,Maine,168,168,37295,2,4,410,0,0,0,3,61,7320,87,87,21721,1,2,250,0,0,0,2,47,5903
201411,24,3,5,Maryland,816,816,164734,7,14,1444,0,0,0,27,717,68174,810,810,163001,7,14,1444,0,0,0,26,710,67551
201411,25,1,1,Massachusetts,434,434,129561,10,20,2454,7,21,2813,29,922,213141,258,258,82086,6,12,1520,5,15,1991,9,612,169795
201411,26,2,3,Michigan,817,817,183044,6,12,1403,3,12,1366,17,169,12842,600,600,143674,4,8,960,3,12,1366,13,149,11155
201411,27,2,4,Minnesota,609,609,174355,1,2,339,1,3,200,5,85,9004,514,514,150684,0,0,0,0,0,0,3,66,7541
