Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200906,01,3,6,Alabama,843,843,127457,14,28,1117,0,0,0,32,443,33742,694,694,102116,13,26,923,0,0,0,26,366,28419
200906,02,4,9,Alaska,84,84,20262,1,2,350,2,7,1287,0,0,0,71,71,17673,1,2,350,2,7,1287,0,0,0
200906,04,4,8,Arizona,1592,1592,309774,2,4,420,0,0,0,1,10,641,1433,1433,275900,0,0,0,0,0,0,0,0,0
200906,05,3,7,Arkansas,427,427,60570,9,18,849,1,4,160,15,179,13171,371,371,53016,9,18,849,1,4,160,15,179,13171
200906,06,4,9,California,2808,2808,702327,35,70,11584,22,79,13281,44,471,62756,2523,2523,634615,28,56,9851,18,66,11745,37,427,58706
200906,08,4,8,Colorado,829,829,225046,7,14,2085,2,7,1011,3,46,4756,760,760,208771,7,14,2085,1,4,667,2,41,4611
200906,09,1,1,Connecticut,239,239,51602,2,4,419,1,3,230,18,175,14189,200,200,37072,0,0,0,1,3,230,14,155,12623
200906,10,3,5,Delaware,222,222,28885,1,2,400,2,8,1758,1,5,80,219,219,28660,1,2,400,2,8,1758,0,0,0
200906,11,3,5,District of Columbia,1,1,180,2,4,367,0,0,0,0,0,0,1,1,180,2,4,367,0,0,0,0,0,0
200906,12,3,5,Florida,2860,2860,639127,11,22,2195,7,26,5068,32,689,85098,2448,2448,550407,7,14,1525,5,20,4165,22,590,75656
200906,13,3,5,Georgia,1481,1481,239970,2,4,274,1,4,182,24,335,29514,1186,1186,194456,0,0,0,0,0,0,19,301,27907
200906,15,4,9,Hawaii,205,205,62746,2,4,1740,0,0,0,1,12,1158,141,141,40522,1,2,1300,0,0,0,0,0,0
200906,16,4,8,Idaho,524,524,86126,1,2,104,13,51,3340,2,13,1414,460,460,77236,0,0,0,11,43,2850,1,8,1061
200906,17,2,3,Illinois,856,856,179706,20,40,5833,2,6,900,8,138,19277,618,618,130577,19,38,5541,2,6,900,4,110,16885
200906,18,2,3,Indiana,1034,1034,187428,10,20,1890,1,3,0,27,303,21845,905,905,167018,9,18,1774,0,0,0,24,287,19804
200906,19,2,4,Iowa,636,636,114541,11,22,1913,10,36,2594,5,107,9663,561,561,101831,11,22,1913,10,36,2594,5,107,9663
200906,20,2,4,Kansas,428,428,71540,12,24,1711,2,6,540,3,15,877,351,351,54024,10,20,1338,2,6,540,0,0,0
200906,21,3,6,Kentucky,554,554,74160,13,26,1560,8,29,1652,10,105,6494,509,509,66890,11,22,1140,6,23,1145,8,95,5924
200906,22,3,7,Louisiana,976,976,172733,16,32,2310,1,4,362,9,415,13456,835,835,151937,15,30,2168,1,4,362,8,410,13212
200906,23,1,1,Maine,253,253,40378,6,12,1454,0,0,0,1,5,219,167,167,27305,5,10,1281,0,0,0,0,0,0
200906,24,3,5,Maryland,1004,1004,189450,0,0,0,1,3,1500,9,122,11798,865,865,160745,0,0,0,1,3,1500,5,47,4360
200906,25,1,1,Massachusetts,435,435,96672,10,20,2726,4,12,1267,11,66,6153,287,287,66426,8,16,2259,3,9,972,2,11,831
200906,26,2,3,Michigan,615,615,108523,5,10,1480,3,12,852,6,57,5395,335,335,65301,5,10,1480,2,8,682,3,42,4139
200906,27,2,4,Minnesota,744,744,152785,11,22,2393,4,16,2316,16,92,6282,632,632,132693,1,2,183,4,16,2316,5,37,3138
