Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200805,01,3,6,Alabama,1204,1204,187224,7,14,635,4,16,1425,10,104,6789,833,833,128869,7,14,635,4,16,1425,2,14,600
200805,02,4,9,Alaska,92,92,18364,2,4,1037,2,7,1237,1,9,200,60,60,12653,1,2,582,2,7,1237,1,9,200
200805,04,4,8,Arizona,2050,2050,410076,6,12,1250,20,63,3167,37,558,26039,1693,1693,332970,3,6,721,17,53,2461,26,409,12633
200805,05,3,7,Arkansas,629,629,84191,39,78,4861,7,25,1768,10,186,9410,525,525,69388,35,70,3930,6,22,1603,9,168,8425
200805,06,4,9,California,3506,3506,886643,69,138,16428,39,131,18682,135,3556,430362,2784,2784,718175,58,116,14082,27,90,14798,99,3136,387967
200805,08,4,8,Colorado,1334,1334,363073,3,6,926,3,11,2035,27,1074,258514,1081,1081,300888,3,6,926,2,8,1451,10,919,242680
200805,09,1,1,Connecticut,287,287,80074,6,12,1153,1,3,950,16,227,25783,201,201,53085,5,10,983,1,3,950,7,122,17416
200805,10,3,5,Delaware,239,239,28254,5,10,1157,5,20,2390,4,30,1706,133,133,15626,5,10,1157,5,20,2390,3,25,1626
200805,11,3,5,District of Columbia,15,15,2700,0,0,0,0,0,0,0,0,0,15,15,2700,0,0,0,0,0,0,0,0,0
200805,12,3,5,Florida,3831,3831,821031,49,98,12004,8,29,4306,61,1496,125247,3009,3009,662439,35,70,10029,5,17,3026,44,1318,108354
200805,13,3,5,Georgia,2786,2786,467565,2,4,247,7,24,2501,35,833,69400,2161,2161,365884,0,0,0,3,12,1898,27,732,61883
200805,15,4,9,Hawaii,196,196,53778,3,6,1073,8,30,3620,23,283,44431,131,131,35420,3,6,1073,6,23,2829,20,152,26895
200805,16,4,8,Idaho,763,763,133392,6,12,934,6,22,1151,0,0,0,620,620,109551,2,4,495,0,0,0,0,0,0
200805,17,2,3,Illinois,1467,1467,317660,6,12,1003,21,68,7566,23,683,142340,889,889,197892,3,6,472,20,65,7310,13,612,135099
200805,18,2,3,Indiana,1294,1294,237326,12,24,2525,9,32,2748,25,288,20390,957,957,181866,10,20,1990,8,29,2479,20,263,17508
200805,19,2,4,Iowa,738,738,129096,6,12,1021,10,34,1899,2,55,6206,600,600,105289,5,10,841,10,34,1899,1,50,5825
200805,20,2,4,Kansas,480,480,88520,7,14,1397,2,6,450,4,46,3254,251,251,52967,5,10,1031,2,6,450,0,0,0
200805,21,3,6,Kentucky,641,641,104359,23,46,3278,35,138,5693,12,137,8402,427,427,70727,20,40,2870,33,132,5186,5,96,6500
200805,22,3,7,Louisiana,1090,1090,158439,22,44,3228,2,6,573,15,420,26748,750,750,103964,18,36,2744,1,3,160,8,276,16007
200805,23,1,1,Maine,322,322,55505,1,2,300,3,10,1111,15,88,6076,170,170,29450,1,2,300,2,7,850,0,0,0
200805,24,3,5,Maryland,772,772,133750,0,0,0,0,0,0,8,373,66850,718,718,124170,0,0,0,0,0,0,2,317,61000
200805,25,1,1,Massachusetts,510,510,122131,13,26,3461,4,15,4350,40,468,82718,309,309,75542,10,20,2816,4,15,4350,21,240,49551
200805,26,2,3,Michigan,1085,1085,190401,5,10,1139,4,13,1515,12,213,18564,671,671,130360,4,8,1013,1,4,300,6,182,15936
