Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201405,01,3,6,Alabama,763,763,157422,1,2,120,0,0,0,9,141,14274,589,589,118959,1,2,120,0,0,0,2,84,6752
201405,02,4,9,Alaska,88,88,23163,4,8,1094,13,49,5214,0,0,0,21,21,4656,3,6,783,12,46,4668,0,0,0
201405,04,4,8,Arizona,1635,1635,407311,4,8,716,0,0,0,17,831,106640,1420,1420,361130,2,4,519,0,0,0,12,757,97916
201405,05,3,7,Arkansas,395,395,83526,11,22,1643,9,36,1350,30,550,46800,386,386,81974,10,20,1543,9,36,1350,30,550,46800
201405,06,4,9,California,3589,3589,1065770,44,88,17505,33,118,24842,119,2574,348765,3184,3184,955949,41,82,14372,30,109,23733,83,2219,298993
201405,08,4,8,Colorado,1680,1680,539299,14,28,5196,1,4,510,12,421,46192,1575,1575,514907,14,28,5196,0,0,0,9,373,40484
201405,09,1,1,Connecticut,212,212,68343,11,22,3263,12,48,4883,9,151,13989,164,164,48314,10,20,3148,12,48,4883,6,130,12761
201405,10,3,5,Delaware,359,359,45769,5,10,669,2,6,1778,3,42,4015,278,278,38308,5,10,669,2,6,1778,0,0,0
201405,11,3,5,District of Columbia,16,16,3450,5,10,1109,0,0,0,1,15,1220,16,16,3450,5,10,1109,0,0,0,1,15,1220
201405,12,3,5,Florida,5033,5033,1416502,26,52,5854,16,62,9942,50,1660,164345,4494,4494,1273313,24,48,5419,11,43,7520,31,1294,125562
201405,13,3,5,Georgia,2338,2338,460072,14,28,1921,4,13,2040,73,1221,114370,1766,1766,370708,13,26,1741,3,10,1903,70,1162,108917
201405,15,4,9,Hawaii,197,197,74096,0,0,0,0,0,0,0,0,0,179,179,64356,0,0,0,0,0,0,0,0,0
201405,16,4,8,Idaho,779,779,166092,4,8,706,4,16,912,14,245,25778,758,758,161654,4,8,706,4,16,912,13,224,21473
201405,17,2,3,Illinois,1027,1027,271705,17,34,3657,8,26,4857,26,826,77303,822,822,222120,5,10,1820,8,26,4857,20,764,71517
201405,18,2,3,Indiana,1312,1312,289241,9,18,2031,3,11,1407,33,382,25062,1096,1096,247659,7,14,1717,2,8,1032,22,287,18676
201405,19,2,4,Iowa,718,718,161247,8,16,2330,3,10,1058,9,129,15658,534,534,128174,6,12,1991,1,4,591,5,94,12679
201405,20,2,4,Kansas,421,421,100259,9,18,1840,1,3,526,13,76,5681,232,232,56397,3,6,804,0,0,0,0,0,0
201405,21,3,6,Kentucky,597,597,98058,3,6,612,4,13,1164,10,144,6495,386,386,59840,1,2,340,2,7,482,0,0,0
201405,22,3,7,Louisiana,1136,1136,215933,7,14,1122,2,7,1083,5,70,12082,706,706,140843,6,12,955,1,4,612,1,20,9182
201405,23,1,1,Maine,300,300,58833,1,2,175,6,20,1980,6,38,4031,170,170,34030,1,2,175,6,20,1980,1,5,450
201405,24,3,5,Maryland,1016,1016,212881,1,2,200,1,3,393,10,186,15055,974,974,206091,0,0,0,0,0,0,6,31,2150
201405,25,1,1,Massachusetts,640,640,177020,23,46,7197,17,51,6412,33,501,78978,452,452,131163,16,32,4975,5,15,1990,15,336,59482
201405,26,2,3,Michigan,1380,1380,307921,5,10,1555,3,10,968,26,521,40779,953,953,226990,4,8,1295,3,10,968,20,478,36519
201405,27,2,4,Minnesota,1106,1106,282175,2,4,464,8,31,4323,18,893,129633,899,899,238724,1,2,304,7,28,3698,4,813,119619
