Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201309,01,3,6,Alabama,700,700,144645,1,2,500,5,20,898,12,222,13431,498,498,118755,1,2,500,5,20,898,3,22,1309
201309,02,4,9,Alaska,71,71,18208,10,20,3057,7,28,5097,1,7,2073,52,52,13945,9,18,2757,7,28,5097,1,7,2073
201309,04,4,8,Arizona,1333,1333,324371,3,6,403,3,11,1428,6,71,10100,1150,1150,284139,1,2,200,3,11,1428,3,19,3969
201309,05,3,7,Arkansas,389,389,77218,13,26,2338,2,8,403,5,115,5188,346,346,68676,13,26,2338,2,8,403,4,110,4940
201309,06,4,9,California,2557,2557,771582,41,82,15532,24,85,13983,62,1185,177347,2258,2258,685760,35,70,13131,21,76,12385,46,978,152871
201309,08,4,8,Colorado,1166,1166,355850,5,10,1835,5,19,3055,28,874,119852,1043,1043,321238,4,8,1494,4,16,2698,25,833,115357
201309,09,1,1,Connecticut,217,217,62174,3,6,240,4,13,686,12,92,9470,156,156,41834,3,6,240,4,13,686,0,0,0
201309,10,3,5,Delaware,345,345,45035,6,12,1729,5,18,2033,9,68,7075,334,334,44179,6,12,1729,5,18,2033,8,60,6947
201309,11,3,5,District of Columbia,36,36,7386,0,0,0,0,0,0,2,442,29791,36,36,7386,0,0,0,0,0,0,2,442,29791
201309,12,3,5,Florida,4371,4371,1212819,19,38,5526,29,100,9558,71,1860,185887,3754,3754,1019802,17,34,5182,18,67,7051,47,1515,139232
201309,13,3,5,Georgia,2017,2017,394159,2,4,449,4,16,1932,20,872,96180,1658,1658,343216,1,2,299,1,4,925,15,728,84646
201309,15,4,9,Hawaii,196,196,60927,0,0,0,1,4,549,4,659,111641,182,182,53921,0,0,0,1,4,549,4,659,111641
201309,16,4,8,Idaho,590,590,116669,9,18,276,2,6,409,9,187,13648,411,411,79227,9,18,276,0,0,0,7,162,11943
201309,17,2,3,Illinois,880,880,223851,10,20,3758,21,65,15384,27,1481,168885,638,638,171038,8,16,3184,20,62,15071,16,1291,151245
201309,18,2,3,Indiana,1103,1103,242222,11,22,1962,2,6,575,38,506,42406,899,899,201934,10,20,1756,1,3,250,23,422,37763
201309,19,2,4,Iowa,677,677,143416,9,18,1805,1,4,293,8,199,21473,515,515,115363,7,14,1370,0,0,0,4,134,13793
201309,20,2,4,Kansas,418,418,93778,21,42,4555,5,18,1696,11,115,19970,290,290,64322,8,16,1656,3,12,1102,10,110,19102
201309,21,3,6,Kentucky,487,487,83141,11,22,1316,1,3,452,15,299,21484,264,264,45479,6,12,499,0,0,0,5,58,6650
201309,22,3,7,Louisiana,1013,1013,185250,13,26,2421,1,3,249,7,84,6519,603,603,121860,12,24,2401,0,0,0,0,0,0
201309,23,1,1,Maine,248,248,47749,5,10,1090,2,7,825,4,32,1706,98,98,18876,3,6,691,1,4,540,1,16,850
201309,24,3,5,Maryland,820,820,172339,6,12,1312,0,0,0,16,1489,162486,693,693,148107,6,12,1312,0,0,0,10,1237,138585
201309,25,1,1,Massachusetts,666,666,177693,27,54,6418,6,20,1931,21,508,143313,495,495,134724,23,46,5487,4,13,1350,5,363,130044
201309,26,2,3,Michigan,1366,1366,303976,28,56,5225,8,31,2817,17,455,40347,1072,1072,247303,27,54,5075,7,28,2579,13,417,36461
201309,27,2,4,Minnesota,1113,1113,281109,2,4,442,0,0,0,17,895,96106,878,878,225513,1,2,268,0,0,0,11,812,89720
