Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200605,01,3,6,Alabama,2234,2234,327743,3,6,328,18,72,4904,27,341,35502,1667,1667,254232,3,6,328,18,72,4904,10,190,12227
200605,02,4,9,Alaska,245,245,56718,28,56,8732,1,3,400,9,210,26184,199,199,48964,27,54,8673,1,3,400,8,205,25734
200605,04,4,8,Arizona,6574,6574,1191661,23,46,6149,49,178,15415,71,956,80010,5636,5636,1036254,13,26,4014,45,164,14663,63,782,66533
200605,05,3,7,Arkansas,802,802,140673,26,52,4513,7,25,1250,6,58,2867,620,620,115048,13,26,1938,5,18,787,0,0,0
200605,06,4,9,California,11985,11985,2542016,86,172,19316,84,294,30685,186,3792,343827,9182,9182,2006520,61,122,13639,59,208,23696,124,2992,268514
200605,08,4,8,Colorado,3281,3281,689862,14,28,3023,14,51,6842,33,623,67523,2857,2857,612038,12,24,2677,14,51,6842,26,580,60696
200605,09,1,1,Connecticut,718,718,162735,7,14,810,2,6,512,13,214,19450,551,551,125825,5,10,535,1,3,220,6,147,16358
200605,10,3,5,Delaware,580,580,74721,13,26,2080,6,24,2249,12,193,8625,37,37,4297,0,0,0,2,8,638,6,132,1991
200605,11,3,5,District of Columbia,11,11,2371,0,0,0,0,0,0,1,131,13000,11,11,2371,0,0,0,0,0,0,1,131,13000
200605,12,3,5,Florida,14914,14914,2788244,137,274,23203,102,366,52179,211,4180,418833,12674,12674,2401506,121,242,20241,80,287,43495,180,3632,356348
200605,13,3,5,Georgia,8361,8361,1270411,17,34,2713,21,73,8117,66,2534,226691,7144,7144,1107499,12,24,1896,15,54,6849,49,2427,221094
200605,15,4,9,Hawaii,450,450,113538,0,0,0,8,28,2580,6,115,31375,450,450,113538,0,0,0,8,28,2580,6,115,31375
200605,16,4,8,Idaho,1921,1921,341052,19,38,4145,19,75,6354,3,27,2202,1571,1571,275913,18,36,3906,18,72,6121,1,6,345
200605,17,2,3,Illinois,4405,4405,878423,75,150,15093,65,216,18895,75,1467,135897,3208,3208,662905,40,80,8639,59,196,17311,54,1202,112850
200605,18,2,3,Indiana,2405,2405,433731,49,98,10547,19,69,4530,26,234,14964,2038,2038,380794,39,78,8928,15,57,3414,23,213,13989
200605,19,2,4,Iowa,1116,1116,178274,17,34,4058,12,46,3226,10,119,8043,826,826,133579,14,28,3323,8,30,2217,6,84,5582
200605,20,2,4,Kansas,1001,1001,168609,16,32,2896,8,29,2447,13,100,4637,747,747,124655,14,28,2475,2,8,400,10,78,3175
200605,21,3,6,Kentucky,1479,1479,231300,7,14,1074,31,122,10255,15,187,11933,716,716,122660,5,10,801,29,115,9218,7,52,4096
200605,22,3,7,Louisiana,1874,1874,257938,16,32,1748,13,45,5123,20,171,10759,1159,1159,171828,8,16,995,11,39,4739,1,15,789
200605,23,1,1,Maine,675,675,114211,8,16,1586,6,22,1557,4,26,2463,293,293,55839,3,6,590,2,8,577,1,8,415
200605,24,3,5,Maryland,2125,2125,309890,13,26,2778,0,0,0,18,300,23971,1896,1896,273135,12,24,2478,0,0,0,11,213,13762
200605,25,1,1,Massachusetts,1048,1048,213560,59,118,13141,23,76,7603,22,452,40975,590,590,126251,40,80,9267,15,52,5000,6,284,23352
200605,26,2,3,Michigan,3655,3655,510277,22,44,4525,15,55,4894,25,227,19042,2607,2607,362239,17,34,3402,11,43,3748,10,127,11027
