Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201504,01,3,6,Alabama,931,931,198094,14,28,3400,21,82,8601,12,92,10011,695,695,151020,14,28,3400,20,79,8451,8,59,6961
201504,02,4,9,Alaska,106,106,29141,4,8,921,1,3,515,2,16,2530,20,20,4222,2,4,325,0,0,0,0,0,0
201504,04,4,8,Arizona,2154,2154,547831,5,10,1450,7,24,3132,106,892,184454,1986,1986,510456,3,6,1253,7,24,3132,85,567,147178
201504,05,3,7,Arkansas,600,600,123626,10,20,1328,0,0,0,1,9,488,539,539,115435,10,20,1328,0,0,0,0,0,0
201504,06,4,9,California,4202,4202,1247143,66,132,29654,49,179,23756,189,3959,552737,3511,3511,1053283,63,126,27933,43,159,21076,145,3514,491771
201504,08,4,8,Colorado,1779,1779,536385,21,42,7725,4,14,2359,17,1047,109094,1486,1486,455827,18,36,6764,2,7,1340,11,987,103226
201504,09,1,1,Connecticut,212,212,72210,5,10,910,2,6,531,19,196,12578,159,159,44647,3,6,477,0,0,0,13,138,8594
201504,10,3,5,Delaware,364,364,46540,4,8,731,1,4,254,8,113,6541,255,255,37169,4,8,731,0,0,0,4,63,2833
201504,11,3,5,District of Columbia,40,40,9027,0,0,0,0,0,0,3,204,19327,40,40,9027,0,0,0,0,0,0,3,204,19327
201504,12,3,5,Florida,5825,5825,1568716,15,30,4580,20,78,14262,81,2281,297820,5276,5276,1431696,13,26,4059,19,75,13737,66,2015,264254
201504,13,3,5,Georgia,2909,2909,597194,4,8,870,7,27,3833,34,794,98621,2492,2492,517958,2,4,593,6,24,3696,28,732,95466
201504,15,4,9,Hawaii,263,263,97448,0,0,0,0,0,0,22,332,35299,243,243,86532,0,0,0,0,0,0,22,332,35299
201504,16,4,8,Idaho,730,730,162273,3,6,404,22,87,5052,18,307,22795,618,618,139985,0,0,0,21,84,4916,14,287,21004
201504,17,2,3,Illinois,995,995,248118,19,38,5391,7,22,3836,15,961,165223,747,747,195225,18,36,5154,7,22,3836,11,912,157355
201504,18,2,3,Indiana,1206,1206,269205,16,32,3933,4,15,894,43,358,84624,1012,1012,224605,13,26,3450,4,15,894,37,291,78300
201504,19,2,4,Iowa,645,645,139973,5,10,1237,3,10,755,9,147,15481,558,558,124342,4,8,1098,1,4,340,8,142,14965
201504,20,2,4,Kansas,540,540,124149,13,26,2821,1,4,590,2,349,35352,382,382,88209,8,16,1700,0,0,0,1,344,35277
201504,21,3,6,Kentucky,705,705,122516,12,24,2075,4,16,855,6,64,4214,549,549,98513,9,18,1620,4,16,855,1,8,719
201504,22,3,7,Louisiana,1154,1154,225731,28,56,3778,3,11,859,4,66,8682,546,546,104705,18,36,2278,2,7,230,0,0,0
201504,23,1,1,Maine,162,162,30472,4,8,773,0,0,0,11,92,8959,66,66,13916,3,6,548,0,0,0,9,69,7079
201504,24,3,5,Maryland,1000,1000,215102,3,6,446,0,0,0,26,404,94918,858,858,186942,2,4,270,0,0,0,12,273,78897
201504,25,1,1,Massachusetts,536,536,151047,23,46,7443,3,10,1455,25,453,62513,321,321,98142,8,16,2314,0,0,0,5,91,22323
201504,26,2,3,Michigan,1356,1356,317603,4,8,1372,3,11,1632,32,499,54127,990,990,239447,1,2,437,2,8,1170,8,147,10246
201504,27,2,4,Minnesota,1036,1036,257660,2,4,505,4,13,2337,26,271,35887,748,748,192044,2,4,505,3,10,1650,4,155,23798
