Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201209,01,3,6,Alabama,720,720,136687,1,2,149,3,12,598,5,33,1235,566,566,123425,1,2,149,3,12,598,2,16,640
201209,02,4,9,Alaska,102,102,26183,1,2,300,2,6,465,1,20,2543,84,84,22311,1,2,300,2,6,465,1,20,2543
201209,04,4,8,Arizona,1270,1270,298072,1,2,89,7,22,2835,15,332,44301,1056,1056,254544,0,0,0,7,22,2835,8,225,31732
201209,05,3,7,Arkansas,339,339,68123,17,34,2757,4,15,662,15,576,37689,333,333,67408,17,34,2757,4,15,662,15,576,37689
201209,06,4,9,California,2239,2239,669926,30,60,14337,44,149,28552,115,2892,523516,1916,1916,586501,27,54,13364,40,137,25878,88,2668,497152
201209,08,4,8,Colorado,1342,1342,386295,12,24,3896,2,8,1022,7,142,12269,1239,1239,358895,12,24,3896,2,8,1022,5,132,10823
201209,09,1,1,Connecticut,178,178,51209,4,8,1040,0,0,0,6,270,36763,150,150,40227,4,8,1040,0,0,0,2,233,34158
201209,10,3,5,Delaware,242,242,33782,3,6,419,0,0,0,6,92,5779,198,198,27758,3,6,419,0,0,0,5,84,5651
201209,11,3,5,District of Columbia,11,11,1291,3,6,375,0,0,0,3,374,33750,11,11,1291,3,6,375,0,0,0,3,374,33750
201209,12,3,5,Florida,3529,3529,912691,26,52,4991,10,37,6865,188,4445,415765,3206,3206,812905,20,40,3949,9,34,6467,171,4288,400291
201209,13,3,5,Georgia,1334,1334,253994,1,2,150,1,3,136,40,750,57347,1002,1002,200772,0,0,0,0,0,0,27,558,46672
201209,15,4,9,Hawaii,188,188,62252,0,0,0,0,0,0,6,40,7300,188,188,62252,0,0,0,0,0,0,6,40,7300
201209,16,4,8,Idaho,454,454,92831,1,2,238,3,12,654,6,74,5801,416,416,84396,1,2,238,3,12,654,4,51,4095
201209,17,2,3,Illinois,809,809,184128,11,22,2328,8,28,3351,43,619,46750,614,614,143859,9,18,1837,5,18,2222,37,557,41828
201209,18,2,3,Indiana,967,967,195302,20,40,3276,4,16,879,8,152,10888,820,820,170881,12,24,1805,3,12,879,5,97,6707
201209,19,2,4,Iowa,598,598,111879,7,14,1779,5,17,1072,24,408,56023,439,439,82973,5,10,1433,2,7,418,11,340,47340
201209,20,2,4,Kansas,350,350,80082,19,38,3858,3,9,962,13,220,18784,212,212,49220,7,14,1471,0,0,0,10,120,10379
201209,21,3,6,Kentucky,448,448,75887,22,44,3045,7,25,2140,27,497,27220,344,344,59808,8,16,1472,7,25,2140,23,450,24716
201209,22,3,7,Louisiana,941,941,167192,10,20,1867,9,34,2416,16,128,8265,627,627,117597,8,16,1501,8,31,1920,6,36,1959
201209,23,1,1,Maine,276,276,43889,2,4,348,0,0,0,1,10,438,160,160,24434,1,2,223,0,0,0,0,0,0
201209,24,3,5,Maryland,701,701,144494,2,4,467,1,4,84,13,517,45203,379,379,80658,0,0,0,1,4,84,1,40,1500
201209,25,1,1,Massachusetts,453,453,142441,15,30,4470,10,36,6580,17,151,18035,333,333,112107,13,26,4136,9,33,5900,4,49,8839
201209,26,2,3,Michigan,1010,1010,217952,4,8,1240,3,9,900,6,90,7033,637,637,151297,3,6,1052,0,0,0,0,0,0
201209,27,2,4,Minnesota,874,874,196319,3,6,830,1,4,250,20,1058,121097,729,729,166477,2,4,665,1,4,250,12,966,111946
