Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201108,01,3,6,Alabama,764,764,139759,3,6,571,11,43,2313,2,40,2970,631,631,117959,0,0,0,11,43,2313,0,0,0
201108,02,4,9,Alaska,83,83,22171,0,0,0,0,0,0,0,0,0,65,65,18193,0,0,0,0,0,0,0,0,0
201108,04,4,8,Arizona,1040,1040,233556,3,6,699,1,4,276,24,389,44458,953,953,216382,0,0,0,1,4,276,23,383,44023
201108,05,3,7,Arkansas,346,346,62598,21,42,4020,2,7,250,1,11,715,304,304,52459,21,42,4020,2,7,250,1,11,715
201108,06,4,9,California,1954,1954,535956,29,58,14458,17,57,16246,38,2116,433892,1555,1555,428200,26,52,13368,14,47,14139,25,1925,408181
201108,08,4,8,Colorado,1017,1017,285007,0,0,0,1,4,871,29,655,63971,900,900,256625,0,0,0,1,4,871,27,638,63071
201108,09,1,1,Connecticut,172,172,47465,2,4,297,3,12,1773,5,62,7422,130,130,32928,2,4,297,3,12,1773,1,39,5692
201108,10,3,5,Delaware,288,288,39176,4,8,773,0,0,0,2,10,395,178,178,27157,4,8,773,0,0,0,0,0,0
201108,11,3,5,District of Columbia,34,34,7016,26,52,3900,0,0,0,2,570,44607,34,34,7016,26,52,3900,0,0,0,2,570,44607
201108,12,3,5,Florida,3351,3351,755104,29,58,6839,53,169,19164,46,595,55198,3017,3017,669834,21,42,5874,12,46,9543,27,443,40932
201108,13,3,5,Georgia,1324,1324,230510,6,12,1230,1,4,182,29,813,84460,844,844,161173,1,2,540,0,0,0,23,742,79700
201108,15,4,9,Hawaii,183,183,64291,0,0,0,0,0,0,5,65,3835,120,120,44739,0,0,0,0,0,0,0,0,0
201108,16,4,8,Idaho,370,370,66413,0,0,0,3,12,700,3,70,9375,347,347,62359,0,0,0,2,8,412,1,24,4264
201108,17,2,3,Illinois,754,754,184002,23,46,7479,16,59,8934,14,581,16852,497,497,132668,21,42,6888,15,56,8621,4,492,9210
201108,18,2,3,Indiana,1138,1138,212574,9,18,1946,2,7,400,17,363,25681,979,979,188023,8,16,1864,1,4,400,15,352,25019
201108,19,2,4,Iowa,711,711,140866,17,34,2078,5,19,1441,9,161,17896,565,565,115938,3,6,183,3,11,949,8,146,17223
201108,20,2,4,Kansas,317,317,70962,10,20,1713,0,0,0,16,172,10901,236,236,52596,8,16,1154,0,0,0,16,172,10901
201108,21,3,6,Kentucky,437,437,69127,14,28,1666,10,37,3188,13,185,5023,288,288,46569,12,24,1470,9,34,3070,11,158,3488
201108,22,3,7,Louisiana,920,920,156537,24,48,4098,2,6,459,11,115,10799,453,453,86760,20,40,3482,1,3,215,4,50,6454
201108,23,1,1,Maine,157,157,25628,6,12,1575,0,0,0,2,40,3943,74,74,11019,4,8,925,0,0,0,1,34,3680
201108,24,3,5,Maryland,771,771,140852,6,12,1345,0,0,0,17,564,39828,491,491,90105,3,6,451,0,0,0,14,492,32213
201108,25,1,1,Massachusetts,418,418,114259,5,10,1100,2,6,1020,12,96,10392,286,286,83476,1,2,308,0,0,0,0,0,800
201108,26,2,3,Michigan,836,836,162758,6,12,1646,18,70,6520,13,83,6530,576,576,118075,5,10,1461,17,67,6250,9,63,5141
201108,27,2,4,Minnesota,702,702,158342,1,2,219,11,41,4888,3,30,3334,569,569,133479,0,0,0,9,35,4345,0,0,0
