Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200310,01,3,6,Alabama,1751,1751,240176,8,16,817,0,0,0,42,436,21250,1213,1213,178032,8,16,817,0,0,0,39,406,19665
200310,02,4,9,Alaska,165,165,30253,39,78,9990,0,0,0,7,86,8886,133,133,25040,37,74,9649,0,0,0,7,86,8886
200310,04,4,8,Arizona,5594,5594,856940,30,60,4494,94,306,25604,44,952,66158,4484,4484,729863,15,30,2569,93,303,25447,41,908,63614
200310,05,3,7,Arkansas,824,824,113543,12,24,2230,6,22,965,32,269,18829,670,670,96270,10,20,1999,5,19,776,31,255,18395
200310,06,4,9,California,13351,13351,2663169,108,216,23711,121,446,42732,327,5773,490930,11584,11584,2333802,96,192,21499,101,376,37280,290,5361,459995
200310,08,4,8,Colorado,3548,3548,584852,25,50,6350,12,45,3974,31,752,60604,3140,3140,515664,8,16,1741,7,27,1920,15,600,48014
200310,09,1,1,Connecticut,887,887,170537,9,18,2060,5,18,1202,32,550,166815,707,707,129413,6,12,1290,5,18,1202,23,490,164664
200310,10,3,5,Delaware,701,701,74206,0,0,0,2,8,700,2,10,160,686,686,73009,0,0,0,2,8,700,0,0,0
200310,11,3,5,District of Columbia,10,10,1304,1,2,146,0,0,0,1,49,2997,10,10,1304,1,2,146,0,0,0,1,49,2997
200310,12,3,5,Florida,14072,14072,2044455,183,366,33630,87,325,36203,249,4919,464414,12631,12631,1846964,179,358,32150,82,309,34119,219,4431,419015
200310,13,3,5,Georgia,7021,7021,843463,57,114,9271,21,78,3251,39,1369,97140,5702,5702,702023,48,96,5029,19,71,2957,31,1272,93653
200310,15,4,9,Hawaii,455,455,100435,0,0,0,0,0,0,1,13,1265,301,301,64903,0,0,0,0,0,0,0,0,0
200310,16,4,8,Idaho,1312,1312,191833,25,50,4299,15,58,2690,11,144,6361,1020,1020,159384,18,36,3282,6,24,1186,2,24,1204
200310,17,2,3,Illinois,4843,4843,831248,96,192,21923,52,194,25676,75,1795,162339,3832,3832,667113,66,132,15967,19,73,7046,25,925,77932
200310,18,2,3,Indiana,3202,3202,489164,74,148,14683,12,43,2855,41,325,23174,2280,2280,354091,53,106,11093,9,34,2563,10,129,13977
200310,19,2,4,Iowa,1199,1199,177150,23,46,4511,7,24,1935,11,120,6235,929,929,144480,22,44,4331,6,21,1610,8,85,4364
200310,20,2,4,Kansas,983,983,150773,25,50,5595,5,16,1547,65,825,27009,892,892,137617,23,46,5254,4,12,1289,63,793,25754
200310,21,3,6,Kentucky,1738,1738,212446,28,56,3440,10,30,735,28,387,22328,1555,1555,192747,27,54,3349,0,0,0,23,358,21073
200310,22,3,7,Louisiana,1563,1563,198949,7,14,874,6,23,1416,32,407,21930,1118,1118,149785,7,14,874,5,20,1369,15,246,13032
200310,23,1,1,Maine,590,590,82104,12,24,2442,3,11,1222,9,50,5754,327,327,48725,7,14,1614,1,4,740,4,25,4200
200310,24,3,5,Maryland,2025,2025,283429,12,24,853,2,7,487,27,357,21334,1823,1823,258266,11,22,750,2,7,487,25,343,20734
200310,25,1,1,Massachusetts,1287,1287,244166,37,74,8027,15,48,4801,19,367,31793,807,807,164754,24,48,6151,9,29,3269,8,291,23473
200310,26,2,3,Michigan,4829,4829,687506,37,74,6466,26,93,8520,88,853,54381,3740,3740,545110,28,56,5063,23,84,7888,74,759,48572
