Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201205,01,3,6,Alabama,773,773,139683,1,2,266,0,0,0,19,383,18281,558,558,117074,0,0,0,0,0,0,14,315,13570
201205,02,4,9,Alaska,89,89,23271,3,6,913,0,0,0,1,11,1883,27,27,6300,2,4,523,0,0,0,0,0,0
201205,04,4,8,Arizona,1733,1733,401674,3,6,604,14,52,6152,5,154,13602,1485,1485,350554,2,4,515,14,52,6152,0,0,0
201205,05,3,7,Arkansas,533,533,93368,11,22,1350,6,23,1120,2,16,200,524,524,91880,10,20,1245,6,23,1120,2,16,200
201205,06,4,9,California,2565,2565,764112,24,48,9713,30,107,16990,100,2985,449970,2086,2086,637269,21,42,8421,25,90,13359,83,2776,426114
201205,08,4,8,Colorado,1262,1262,382411,6,12,1613,1,3,343,9,636,44787,1186,1186,364466,6,12,1613,1,3,343,6,617,43080
201205,09,1,1,Connecticut,206,206,61963,12,24,3749,2,6,1842,5,122,18081,152,152,43098,12,24,3749,2,6,1842,1,90,15734
201205,10,3,5,Delaware,269,269,34759,4,8,435,0,0,0,3,25,1945,152,152,21713,4,8,435,0,0,0,0,0,0
201205,11,3,5,District of Columbia,46,46,9099,8,16,1392,0,0,0,3,550,92265,46,46,9099,8,16,1392,0,0,0,3,550,92265
201205,12,3,5,Florida,3745,3745,960174,32,64,7178,13,46,6860,72,1421,163449,3457,3457,869937,26,52,6318,11,39,5698,51,1270,147708
201205,13,3,5,Georgia,1518,1518,295626,2,4,286,1,3,136,9,195,10841,1220,1220,251236,0,0,0,0,0,0,5,114,6095
201205,15,4,9,Hawaii,166,166,52666,0,0,0,0,0,0,1,10,3299,88,88,30114,0,0,0,0,0,0,0,0,0
201205,16,4,8,Idaho,595,595,116263,21,42,5135,13,52,3488,4,52,3645,549,549,108899,21,42,5135,13,52,3488,2,32,1592
201205,17,2,3,Illinois,960,960,214908,20,40,6724,12,41,5727,7,125,12976,731,731,166846,18,36,6202,10,35,4870,3,85,9775
201205,18,2,3,Indiana,1129,1129,218890,16,32,3226,0,0,0,14,209,14174,967,967,193588,10,20,2075,0,0,0,10,156,10579
201205,19,2,4,Iowa,745,745,151205,10,20,1910,6,24,1318,17,364,48088,555,555,121426,7,14,1448,5,20,1069,14,349,47206
201205,20,2,4,Kansas,336,336,76735,14,28,2100,10,30,1817,4,102,8519,236,236,52308,13,26,1761,9,27,1622,2,66,5488
201205,21,3,6,Kentucky,561,561,91582,17,34,2748,21,63,5090,3,15,1206,461,461,76169,14,28,2270,21,63,5090,0,0,0
201205,22,3,7,Louisiana,982,982,171762,10,20,2043,1,3,496,9,89,7757,621,621,113891,8,16,1677,0,0,0,1,8,2099
201205,23,1,1,Maine,236,236,39240,5,10,675,1,4,540,5,37,1370,114,114,20500,4,8,550,1,4,540,4,29,1020
201205,24,3,5,Maryland,885,885,166323,4,8,730,0,0,0,7,254,21933,669,669,119569,1,2,30,0,0,0,2,37,2610
201205,25,1,1,Massachusetts,490,490,140230,9,18,2009,7,22,3761,16,542,55973,367,367,110341,7,14,1616,6,19,3185,5,474,50344
201205,26,2,3,Michigan,1109,1109,228975,3,6,907,8,31,5169,10,230,21159,755,755,163572,3,6,907,7,28,4682,6,185,18262
201205,27,2,4,Minnesota,863,863,201498,1,2,219,0,0,0,11,191,22067,697,697,172066,0,0,0,0,0,0,6,144,17540
