Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200809,01,3,6,Alabama,821,821,124620,11,22,782,1,4,1127,6,78,4826,622,622,94570,11,22,782,1,4,1127,0,0,0
200809,02,4,9,Alaska,66,66,16793,0,0,0,1,4,2056,5,26,4700,48,48,13269,0,0,0,1,4,2056,5,26,4700
200809,04,4,8,Arizona,1108,1108,221912,9,18,589,2,7,1055,14,651,58622,1014,1014,205359,7,14,192,1,4,827,12,641,58066
200809,05,3,7,Arkansas,414,414,59354,20,40,2784,7,27,1333,7,78,3849,332,332,46554,13,26,1372,6,24,1197,3,48,2300
200809,06,4,9,California,2261,2261,571182,63,126,24124,16,52,7083,96,1893,302936,2012,2012,514980,58,116,22849,12,39,6199,80,1756,287426
200809,08,4,8,Colorado,1097,1097,275598,7,14,2908,6,23,3940,29,318,29143,952,952,242317,6,12,2692,5,20,3596,15,222,19404
200809,09,1,1,Connecticut,296,296,80867,4,8,895,0,0,0,8,136,19530,231,231,61074,4,8,895,0,0,0,3,101,17200
200809,10,3,5,Delaware,239,239,30631,2,4,477,1,4,469,5,42,3106,198,198,24849,2,4,477,1,4,469,4,37,3026
200809,11,3,5,District of Columbia,2,2,353,0,0,0,0,0,0,0,0,0,2,2,353,0,0,0,0,0,0,0,0,0
200809,12,3,5,Florida,2930,2930,639799,28,56,6118,20,71,10533,96,2188,236918,2595,2595,575659,24,48,5259,17,59,9253,80,2026,221448
200809,13,3,5,Georgia,1922,1922,312654,5,10,817,5,16,1559,35,801,71524,1674,1674,272507,2,4,345,2,7,1099,30,760,68114
200809,15,4,9,Hawaii,255,255,89616,1,2,282,0,0,0,10,87,13882,166,166,61648,1,2,282,0,0,0,9,72,9000
200809,16,4,8,Idaho,537,537,80340,5,10,999,3,12,702,4,88,6212,479,479,71302,3,6,585,0,0,0,3,71,4007
200809,17,2,3,Illinois,1162,1162,244073,18,36,4829,19,71,6960,30,354,27353,863,863,184658,8,16,2779,19,71,6960,21,277,20492
200809,18,2,3,Indiana,975,975,187108,3,6,578,5,17,1190,23,203,13281,836,836,164994,1,2,197,3,11,918,20,186,11000
200809,19,2,4,Iowa,573,573,104130,6,12,1457,3,12,596,8,132,9326,463,463,84507,4,8,1097,3,12,596,6,117,7855
200809,20,2,4,Kansas,502,502,87980,3,6,786,2,8,600,9,206,12814,458,458,78987,2,4,565,2,8,600,9,206,12814
200809,21,3,6,Kentucky,508,508,76030,5,10,525,11,33,1287,11,138,7181,435,435,61670,3,6,355,0,0,0,7,117,5227
200809,22,3,7,Louisiana,735,735,115452,26,52,7643,106,367,69556,32,329,51257,539,539,87874,23,46,7211,104,361,69246,29,288,48511
200809,23,1,1,Maine,301,301,52054,1,2,281,0,0,0,3,40,3829,181,181,31890,0,0,0,0,0,0,1,30,3197
200809,24,3,5,Maryland,722,722,145909,0,0,0,4,16,1600,10,325,30007,651,651,131864,0,0,0,4,16,1600,4,260,23626
200809,25,1,1,Massachusetts,506,506,123199,12,24,3235,7,21,2551,15,149,18187,310,310,86006,7,14,1973,6,18,2256,4,61,10258
200809,26,2,3,Michigan,794,794,141473,12,24,2192,24,89,8680,9,66,4993,504,504,100975,12,24,2192,22,83,8106,3,32,2309
200809,27,2,4,Minnesota,868,868,188163,5,10,1309,3,10,1393,23,530,62077,687,687,155653,3,6,730,2,7,1057,8,454,57272
