Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200602,01,3,6,Alabama,1869,1869,273792,3,6,537,0,0,0,3,240,75156,1518,1518,233145,3,6,537,0,0,0,2,235,74850
200602,02,4,9,Alaska,74,74,13670,2,4,942,0,0,0,2,165,18553,41,41,8191,2,4,942,0,0,0,2,165,18553
200602,04,4,8,Arizona,4987,4987,864107,36,72,6854,57,190,18415,22,478,59320,4640,4640,814963,27,54,5621,53,175,17426,16,370,49957
200602,05,3,7,Arkansas,875,875,135887,10,20,1734,16,59,5323,14,259,15327,582,582,92026,0,0,0,14,52,4874,1,128,9803
200602,06,4,9,California,9049,9049,1888786,110,220,23133,125,468,61942,293,6358,683325,7389,7389,1576901,98,196,20106,106,403,55640,254,5923,640376
200602,08,4,8,Colorado,2702,2702,567316,23,46,6273,13,40,4743,19,730,108282,2388,2388,506788,21,42,5962,1,3,476,16,699,106060
200602,09,1,1,Connecticut,412,412,82484,9,18,1359,0,0,0,8,244,19375,338,338,63933,9,18,1359,0,0,0,4,201,17196
200602,10,3,5,Delaware,423,423,51627,7,14,1247,0,0,0,10,77,5280,167,167,22919,7,14,1247,0,0,0,8,64,5005
200602,11,3,5,District of Columbia,5,5,1480,0,0,0,0,0,0,1,118,1288,5,5,1480,0,0,0,0,0,0,1,118,1288
200602,12,3,5,Florida,16409,16409,2940716,71,142,12636,74,252,44522,340,5478,641372,14906,14906,2709698,64,128,11414,70,238,42943,307,5036,592777
200602,13,3,5,Georgia,6875,6875,1020815,14,28,1993,13,48,5286,49,937,67778,6215,6215,938076,8,16,1221,10,38,4696,39,845,60205
200602,15,4,9,Hawaii,542,542,136128,0,0,0,0,0,0,2,368,16036,510,510,127375,0,0,0,0,0,0,2,368,16036
200602,16,4,8,Idaho,1231,1231,214588,11,22,2314,29,116,5728,2,43,3108,1012,1012,183224,8,16,1602,23,92,4553,1,36,2808
200602,17,2,3,Illinois,2819,2819,559903,40,80,9971,73,253,20105,63,2022,160770,2347,2347,469421,25,50,6166,70,243,19063,50,1896,150678
200602,18,2,3,Indiana,1875,1875,321681,33,66,7616,14,53,4116,19,219,17769,1794,1794,310561,30,60,7293,13,50,4116,16,179,15784
200602,19,2,4,Iowa,597,597,94575,10,20,2613,2,7,464,12,153,12457,505,505,82314,9,18,2415,2,7,464,11,148,12207
200602,20,2,4,Kansas,782,782,132768,36,72,5372,3,9,1017,17,234,13330,725,725,124530,29,58,4117,3,9,1017,15,218,12863
200602,21,3,6,Kentucky,1028,1028,146531,3,6,353,12,47,1895,6,41,2427,782,782,110563,2,4,247,11,44,1798,3,26,1860
200602,22,3,7,Louisiana,1631,1631,211675,3,6,234,3,10,609,16,104,6977,763,763,104243,0,0,0,0,0,0,0,0,0
200602,23,1,1,Maine,364,364,56821,7,14,1685,1,3,261,3,19,1527,170,170,28327,5,10,1345,0,0,0,0,0,0
200602,24,3,5,Maryland,1833,1833,280881,4,8,597,6,18,1503,24,338,28808,1707,1707,262284,3,6,497,6,18,1503,19,279,23393
200602,25,1,1,Massachusetts,881,881,168395,28,56,6660,10,33,2676,19,386,48054,633,633,122331,20,40,4965,8,27,1979,7,270,36613
200602,26,2,3,Michigan,1677,1677,274567,13,26,3119,3,11,1279,20,201,16223,1200,1200,216065,9,18,2520,0,0,0,11,131,10510
